fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106344188,crestwood psychiatric health facility-sacramento,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,sacramento,2,311,investor,psychiatric,phf,,(906) 452-1431,"2600 stockton blvd, ste b",sacramento,95817,cindy mataraso,administrator,,"crestwood behavioral health, inc.",jon beckman,"hansen hunter & company, p.c.",0,,,,16,16,16,0,0,0,0,5653,0,0,0,0,5653,0,0,0,0,553,0,0,0,0,553,0,16,0,0,0,0,0,5653,0,0,0,0,0,553,0,0,0,0,96.8,96.8,10.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519743,37933,0,4481810,0,3367951,1113859,0,0,0,0,1113859,4502050,0,17693,0,0,0,0,4519743,0,0,0,0,4519743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481810,0,0,0,0,0,0,0,0,0,0,1956514,0,21598,0,0,0,0,443209,0,654243,292387,1513824,566269,0,3446,115520,790401,15140,199197,56469,8040,99645,1636255,0,104024,0,0,0,1740279,200568,0,0,1539711,1740279,0,1146217,0,0,19794,126383,22359,0,0,0,0,0,489469,0,41,9,78432,6789,85221,1,0,13908,25856,897,18396,0,9412,9963,0,0,0,56525,0,0,0,13599,0,8308,0,61418,0,0,0,14776,0,9027,0,2013
106434220,crestwood psychiatric health facility-san jose,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,santa clara,7,431,investor,psychiatric,phf,,(408) 275-1067,"1425 fruitdale ave, suite a",san jose,95128,cindy robins,administrator,,"crestwood behavioral health, inc.",jon beckman,"hansen hunter & company, p.c.",0,,,,16,16,16,0,0,0,0,4534,0,0,0,0,4534,0,0,0,0,548,0,0,0,0,548,0,16,0,0,0,0,0,4534,0,0,0,0,0,548,0,0,0,0,77.59999999999999,77.59999999999999,8.300000000000001,8.300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491426,304026,0,4187400,380,4278959,-91179,0,0,0,0,-91179,4404150,0,87276,0,0,0,0,4491426,0,0,0,0,4491426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87276,0,0,216750,0,0,0,0,0,0,0,0,0,0,0,0,4187400,0,0,0,0,0,0,0,0,0,0,2243402,0,189059,0,0,0,0,693117,0,796041,357340,1715171,666505,0,33906,315476,1043408,52452,239131,74423,12508,125979,1174161,0,231913,0,0,0,1406074,2226136,0,0,-820062,1406074,0,1161850,0,0,69877,385628,153715,0,0,0,0,0,0,1854090,44,21,84304,8176,92480,1,0,6341,9436,5536,10705,27969,6793,17524,0,0,0,56275,0,0,0,19500,0,8529,0,61733,0,0,0,21391,0,9356,0,2013
106390846,dameron hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,san joaquin,6,507,non-profit,general,comparable,,(209) 944-5550,525 west acacia street,stockton,95203,lorraine auerbach,president/ceo,www.dameronhospital.org,dameron hospital association,lorraine travis-brown,dameron hospital association,0,05-0122,hsc00122f,,202,202,87,6903,6399,3205,5516,0,347,6840,736,639,30585,1644,1561,745,1578,0,119,1854,159,173,7833,202,0,0,0,0,0,30585,0,0,0,0,0,7833,0,0,0,0,0,41.5,41.5,3.9,3.9,24,2160,1012,8810,12007,5510,22278,0,17200,27112,803,15087,108807,44711,3226,0,63117,0,11,265651,136073,1663,1654,899,400,1024339170,850813984,0,173525186,1718985,186457077,-11212906,3748270,2141231,0,0,-9605867,200902500,129646317,693790353,177116269,76391893,45383339,97464806,0,7436307,225495250,13605578,14768167,657661609,68088491,64069507,13812031,82434085,0,16896182,86614118,5987803,28775344,366677561,213110561,118661791,36383406,148882480,0,0,20464486,243587334,14215259,0,19593381,0,35915286,0,0,0,0,29152033,19431006,22060988,27986182,0,3305485,64821270,0,6768222,0,0,128840,1172531,0,0,37693368,9284694,57914073,0,0,0,0,25508164,5037813,33432875,17586090,63768414,28159781,0,11852616,24998158,16832597,7523018,1627222,1702172,297640,29695459,84228953,0,54831810,2466228,9293012,0,150820003,18009148,7675457,1961339,123174059,150820003,39550330,113918263,-83588190,77860840,78927792,168124435,113292625,0,0,0,2424855,463516,0,0,905,288,1619257,295104,1914361,992,0,186080,280980,441150,30554,98994,259026,195471,95391,27764,3847,485018,119590,469821,0,320570,100945,123313,0,584866,140027,553128,0,372391,119881,144068,0,2013
106190232,del amo hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,los angeles,11,931,investor,psychiatric,comparable,,(310) 531-1151,23700 camino del sol,torrance,90505,lisa montes,ceo,www.delamohospital.com,"universal health services, inc.",ruth ann smotherman,"universal health services, inc.",0,05-4053,,zzt34053t,166,160,117,11379,744,10494,1501,0,377,18724,541,260,44020,794,53,1800,269,0,46,2648,99,33,5742,0,166,0,0,0,0,0,44020,0,0,0,0,0,5742,0,0,0,0,72.7,75.40000000000001,7.7,7.7,0,0,0,9948,561,0,0,0,106,5870,0,36,16521,0,0,0,0,0,0,0,0,0,0,0,0,75720739,40516901,0,35203838,29374,25336990,9896222,29496,0,0,0,9925718,69282192,6438547,0,18622986,1173675,16250550,2302325,0,595025,29090681,837450,409500,69282192,3871325,215141,0,0,0,41611,2295999,0,14471,6438547,10734840,545700,10317025,1455480,0,0,170154,14004125,1577939,0,837450,0,874188,0,0,0,0,11134670,794728,5591093,798330,0,432955,16254002,0,198060,0,0,0,0,0,0,11662751,935157,0,0,0,0,0,5826738,2109711,4244028,558605,15056064,3856812,735714,0,1711054,982014,526108,171824,54371,0,2243029,4523664,0,2568441,298889,67957024,0,75348018,4362202,0,0,70985816,75348018,0,5993917,-1676125,6260481,1552732,9154501,6586060,0,0,0,0,0,67942156,0,254,102,454941,72419,527360,15,0,62093,92471,84949,42386,85851,44916,33275,9000,0,0,248657,22237,0,0,88741,35367,59939,0,297719,24651,0,0,99901,40111,64978,0,2013
106150706,delano regional medical center,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,kern,9,617,non-profit,general,comparable,,(661) 725-4800,1401 garces highway,delano,93215,bahram ghaffari,president,www.drmc.com,central california foundation for health,marwin vinluan,"toyon associates, inc.",0,05-0608,hsc30608g,zzt60608g,156,156,85,12835,555,9348,2465,352,1071,1824,14,253,28717,888,123,687,614,30,84,190,2,56,2674,106,0,0,0,50,0,11415,0,0,0,17302,0,2633,0,0,0,41,0,50.4,50.4,10.7,4.3,16,2017,613,7030,1105,13666,27113,652,2529,5704,89,6387,64275,27142,29752,0,7018,0,4,93061,129114,621,2063,528,289,209396400,133102617,0,76293783,1403867,68983918,8713732,1366385,0,0,0,10080117,41741986,31614425,136039989,55770375,5705742,25467226,20259894,2225960,4988509,8621041,194716,3583168,126816631,16681241,1977402,13700259,27140161,1615590,4859414,8868505,228050,7509147,82579769,44651997,4657268,24761684,34574527,-2941356,2404177,3458003,14124707,6804509,0,422766,0,184335,0,0,0,0,26821488,3025876,17347157,12787837,1437373,6389920,3180504,0,5303628,0,-6177718,0,1366385,0,0,12389164,4864947,19367726,0,0,0,0,12054397,2523018,13609843,4174823,26606813,8659626,3113229,1909256,7654659,4375376,5576069,779120,316187,1159324,8834259,64375943,7483346,40334594,1099902,713605,0,114007390,9236986,0,39174005,65596399,114007390,11153165,40966853,-37243612,53383854,43226209,100680825,60346231,0,0,39808628,39808628,634623,0,0,686,285,1349011,106862,1455873,123,0,58461,293461,256440,94778,212799,260473,132703,10272,29624,0,473343,143401,317721,0,222597,92131,99818,0,505251,152579,342598,0,242679,100923,111843,0,2013
106331164,desert regional medical center,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,riverside,12,1105,investor,general,comparable,,(760) 323-6511,1150 n indian canyon drive,palm springs,92262,carolyn caldwell,ceo,www.desertmedctr.com,tenet healthcare corporation,christina kim,tenet healthcare corporation,2,05-0243,hsc30z43h,zzt30243h,387,351,217,17586,14413,15736,7973,0,5395,14496,2689,1032,79320,3373,4220,2619,2008,0,955,4152,482,253,18062,341,0,0,12,34,0,71614,0,0,1954,5752,0,17145,0,0,103,814,0,56.2,61.9,4.4,4.3,40,5100,2941,32943,20558,16297,21040,11,5955,43369,3134,9506,152813,63362,39832,0,57436,0,10,590700,185190,5233,1959,2241,1003,2414718999,2006339347,0,408379652,4024747,352797997,59606402,1682405,1503631,0,0,59785176,420965026,195337254,1798416719,396799959,367366078,286028012,155234104,0,118889347,353171926,52185707,24373581,1754048714,170728581,92383999,60468543,78781364,55627,44504929,161200155,19416725,33130362,660670285,504249100,390577561,286278269,196090335,0,51975,143050052,351212473,19527230,0,72131927,0,43170425,0,0,0,0,63279440,69172516,59654193,37925133,3652,15660986,148416579,34598,14232555,0,0,0,0,0,0,59304733,21464883,124430308,0,0,0,280740,41595108,21421704,77948981,6351540,118546221,49477831,12034570,3123400,61716078,56576935,13200010,1517594,3655600,209866,32739892,111506265,0,100329494,2643397,2991758,16277931,233748845,49659767,3077237,3356489,177655352,233748845,2000,231061126,-160888083,113084521,87981997,222779037,122449543,0,6517104,0,6517104,3160615,0,1515194,1516,637,2722333,450336,3172669,302,15,176581,637257,979676,44432,285521,537211,31268,10229,14542,5616,935165,269973,940255,0,221631,143896,211413,0,1098728,312244,1097301,0,254491,162704,247201,0,2013
106364144,desert valley hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,san bernardino,12,1211,investor,general,comparable,,(760) 241-8000,16850 bear valley road,victorville,92392,fred hunter,ceo,dvmc.com,dr. prem n. reddy,derek f. petrak,"petrak & associates, inc.",0,05-0709,,hsp30709f,148,148,107,10735,5877,4350,6078,1468,2831,899,0,1297,33535,2719,1827,1015,1756,414,807,337,0,404,9279,148,0,0,0,0,0,33535,0,0,0,0,0,9279,0,0,0,0,0,62.1,62.1,3.6,3.6,0,0,0,8522,7629,5206,17968,2262,8140,4927,0,15152,69806,38826,0,0,38459,273,6,105082,30319,1419,562,808,281,460079434,353687670,7770350,114162114,1943188,110921651,5183651,1733364,2244737,0,0,4672278,103514899,61034880,295529655,121273588,67035715,40785690,52789004,15360526,28477136,13535662,0,13456711,352714032,19798718,13955257,7306719,24587798,4069717,15226800,8816602,0,13603791,107365402,96795148,72270175,31711983,60064456,0,19268996,24215440,11503619,36001017,0,954960,0,901876,7770350,0,0,0,41217319,14812932,16380426,16240493,161059,8911246,9258858,0,7179781,0,0,0,0,0,0,18957223,5533502,26144679,1312569,562530,0,0,12176511,3001687,25745831,17487119,31924473,10281114,3752783,1139946,13866589,15298898,6463698,1697734,1411126,10467719,14617571,34913733,0,94493974,2687645,0,0,132095352,26719292,0,98679563,6696497,132095352,2850,97763955,-80495184,86759898,47561667,140363267,45869293,90000000,6887589,0,117039333,18359770,6762809,0,640,236,1233802,111764,1345566,155,0,76869,379852,372732,18260,87215,146061,95472,43349,13091,901,455776,135347,225115,0,221286,80337,115941,0,499318,147087,245821,0,239808,87850,125682,0,2013
106392287,doctors hospital of manteca,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,san joaquin,6,507,investor,general,comparable,,(209) 823-3111,1205 east north street,manteca,95336,nicholas tejeda,ceo,www.tenethealth.com,tenet healthcare corporation,christina kim,tenet healthcare corporation,0,05-0118,hsc30118g,zzr00118g,73,73,39,6974,1848,800,1567,0,119,2162,109,345,13924,1375,392,265,572,0,39,763,26,102,3534,73,0,0,0,0,0,13924,0,0,0,0,0,3534,0,0,0,0,0,52.3,52.3,3.9,3.9,5,1373,716,13567,3473,2140,13794,0,1723,19683,72,3717,58169,27798,524,0,29537,0,4,109455,156660,947,1920,470,238,615601906,531670186,0,83931720,478150,78110605,6299265,168503,223087,0,0,6244681,77585539,65983867,472032500,144411219,39801112,17331901,41645780,0,2403310,58367468,2401924,8512554,314875268,76691878,25971003,8463883,51622064,0,5649755,115180100,594075,16553880,300726638,203147115,59935281,22521771,83964874,0,0,6534477,126718991,6260212,0,2973653,0,19613812,0,0,0,0,17955982,5836834,3133137,9302970,0,1440889,45154119,163222,944567,0,0,0,0,0,0,10763082,5340801,23047531,0,0,0,0,10492908,5636589,21154325,1675369,27970414,9395285,1805734,2501801,9625048,11102822,4324008,732682,468176,51514,10133121,14062450,0,27815719,1078975,33300713,2670131,78927988,9046369,442437,1072466,68366716,78927988,8164,33495257,-21899604,35597403,24341522,65784402,37968683,0,2135233,0,2135233,1062767,32036892,0,335,104,609445,114293,723738,162,0,93360,155764,154572,0,36710,136809,5515,0,25964,751,177571,53700,190138,0,44338,71296,72402,0,208550,62289,219672,0,50866,80700,101661,0,2013
106190857,doctors hospital of west covina,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,los angeles,11,915,investor,general,comparable,,(818) 338-8481,725 south orange blvd.,west covina,91790,"pareed mohamed, m.d.",president,dhwc725.com,doctors hospital of west covina,foster evans,hospital management services,0,05-0096,hsc30096h,hsp30096h,46,46,20,187,0,5828,3,0,899,0,0,0,6917,44,0,11,1,0,48,0,0,0,104,13,0,0,0,33,0,302,0,0,0,6615,0,83,0,0,0,21,0,41.2,41.2,66.5,3.6,0,0,0,4472,6,25,2,0,855,0,0,0,5360,0,0,0,1616,0,2,5584,25956,75,482,0,0,36529019,27410440,0,9118579,812051,10361109,-430479,124433,229466,0,0,-535512,13309110,1145820,22074089,4720503,0,17895207,18532,0,4498116,0,0,0,27132358,2202435,9334,183197,16554,0,6985141,0,0,0,9396661,1827188,372428,17325560,0,0,0,7129859,0,8254,0,0,0,747151,0,0,0,0,5095750,-363094,752844,35086,0,3597993,0,0,0,0,0,0,1553,0,0,2280876,352609,3369329,0,0,0,210815,1922544,364729,1496223,363984,4454322,1428646,291612,296972,1730471,929020,299520,64614,60270,136823,668839,3552985,0,4405162,84528,0,27341,8070016,1503452,0,3191176,3375388,8070016,994425,5846468,-4031199,6517892,3181743,11034883,6629721,3308779,0,0,3308779,117603,0,0,109,34,200530,28746,229276,95,3,30943,31914,30839,26702,12971,22734,25708,15404,0,3315,67373,6319,40546,7320,49302,12947,16723,0,76536,7134,45424,7320,54590,14269,24003,0,2013
106500852,doctors medical center,01jan2013,31dec2013,365,audited,excl. ind. audit adj.,stanislaus,6,511,investor,general,comparable,,(209) 578-1211,1441 florida avenue,modesto,95350,warren kirk,ceo,www.dmc-modesto.com,tenet healthcare corporation,christina kim,tenet healthcare corporation,2,05-0464,hsc30464g,hsp30464g,459,455,334,29669,10163,28330,21064,9593,4969,13098,3011,2217,122114,4924,2968,3794,4783,2208,896,3046,380,479,23478,392,67,0,0,0,0,100558,21556,0,0,0,0,19288,4190,0,0,0,0,72.90000000000001,73.5,5.2,5.2,24,8188,3688,28441,9530,11621,37157,8808,2413,21678,4484,11461,135593,91907,266,0,47299,0,18,716775,451380,6147,6365,2629,1390,3702633156,3237973574,41186938,505846520,4236620,464710891,45372249,569099,395891,0,0,45545457,883901647,226046948,2592684561,701077119,295408400,513030487,483357161,142020457,94370366,342896942,89641387,48539526,2710341845,195867120,126095751,84820126,215773083,67618145,17197792,194707953,27014079,63197262,992291311,802777619,413650764,457601925,573713150,-6839933,179718032,96716751,392304467,40441476,0,219893770,0,67995553,25113098,0,0,16073840,94166620,32966485,96054132,96277423,6856426,14851407,161374268,0,3299759,0,0,0,0,0,0,105342017,26667604,139226252,0,0,0,2374838,52091796,26431882,105007780,7568722,164309341,58904996,23212918,12395823,67458356,68435710,10611873,2406360,3013237,124768,53837509,133739740,0,70295273,2873795,18596623,3993866,229499297,78739983,3518141,2347926,144893247,229499297,43450,394458922,-313957313,135946903,93337010,238935094,168639821,0,4266065,0,4266065,1918139,47950,12894792,1802,841,3265767,627781,3893548,598,40,253954,634985,1348287,21018,248540,572990,31762,9210,131698,13323,1416125,242140,910821,0,251597,144169,300915,0,1680471,277236,1096488,0,294650,170658,374045,0,2013
106070904,doctors medical center - san pablo,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,contra costa,5,413,district,general,comparable,,(510) 970-5000,2000 vale road,san pablo,94806,dawn gideon,ceo,www.doctorsmedicalcenter.org,west contra costa health district,christina hank,"toyon associates, inc.",0,05-0079,hsc00079i,,189,176,73,12444,3126,1037,3437,0,1109,816,92,2253,24314,2813,682,223,797,0,201,183,21,514,5434,189,0,0,0,0,0,24314,0,0,0,0,0,5434,0,0,0,0,0,35.2,37.8,4.5,4.5,0,0,0,18157,5832,3934,17837,0,8473,6943,384,12876,74436,39831,10314,0,27302,0,6,114496,77811,860,972,0,0,614980906,504102351,0,110878555,2233749,146872304,-33760000,14457301,117792,0,0,-19420491,127257369,101542195,386181342,186824742,47539406,15992514,54563868,0,26511970,14283587,1381977,33948568,381046632,73068904,24137183,10401367,43934099,0,35836935,17732065,1127456,27696265,233934274,212556714,55483642,17762813,85160492,0,0,46321506,23193366,59054265,0,4569553,0,0,0,0,0,0,46390659,16192947,7142807,12765616,0,16027399,8822286,0,3536841,0,0,0,134129,0,0,33520581,16299524,44408456,0,0,0,0,22466480,8200142,14151263,7825858,54577140,39332586,6172638,2766871,16243924,9993638,4924940,3140305,732754,5000777,3986731,33483867,5364913,39520847,536868,0,1391833,80298328,47453768,0,60318563,-27474003,80298328,9609280,52272635,-31815177,21204121,51947319,97799770,58278923,0,0,63386396,63386396,3067833,0,0,654,210,1174114,219949,1394063,219,0,82023,354759,378528,6541,38624,193875,85504,0,12967,21293,329553,130404,275326,0,218813,105491,114527,0,389893,151304,334003,0,262508,123039,133316,0,2013
106440755,dominican santa cruz hospital - soquel,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,santa cruz,8,703,non-profit,general,comparable,,(831) 462-7700,1555 soquel drive,santa cruz,95065,"nanette mickiewicz, md",ceo,www.dominicanhospital.org,dignity health,clement spring,dignity health,0,05-0242,hsc00242f,,288,275,184,29042,2264,5878,4929,2629,13835,0,797,1534,60908,5647,459,1149,1049,558,3018,0,153,311,12344,203,28,0,20,37,0,42602,6189,0,5143,6974,0,10506,851,0,443,544,0,57.9,60.7,4.9,4.6,25,1468,706,78990,7035,7368,37781,5438,56667,2780,1895,15121,213075,42482,28719,24423,123224,0,7,419658,151966,2826,1598,627,231,1407324058,1036416320,155176,371062914,3940555,341371289,33632180,27327853,9342156,0,0,51617877,454662991,106550119,846110948,484955012,40288880,72399843,84360151,45638908,275344052,0,11633937,26385369,1041006152,136946754,10798144,10395308,45935560,11140966,119616381,1324877,3105514,27054402,366317906,520149605,41619687,68985890,87878247,0,51414698,180222822,773787,42286208,0,30682013,0,12403363,0,155176,0,0,100541115,9131557,12416557,42456071,5365174,197348225,536604,0,3267611,0,-14914713,0,23332439,0,0,78900052,24949992,89761303,0,0,0,0,48611713,9128006,79860933,10159290,143098278,54672263,10973490,8398107,39940375,34725265,6693951,2374251,2231618,1171308,37092383,136870699,0,46867845,2351056,194971357,3712848,384773805,57166455,0,14272113,313335237,384773805,23842144,224939074,-168002845,112712511,70620156,193025767,146157922,0,0,16510425,16510425,2238312,1232909,0,1254,428,2140589,514381,2654970,359,0,223466,524287,703615,30440,128865,266293,175502,40812,28152,19157,640089,227243,538949,0,356873,106107,263021,8307,799223,279291,682091,0,434357,132163,317681,10164,2013
106190243,downey regional medical center,01jul2012,30jun2013,365,audited,excl. ind. audit adj.,los angeles,11,921,non-profit,general,comparable,,(562) 904-5000,11500 brookshire ave,downey,90241,brian smolskis,ceo,www.drmci.org,pih health hospital,janny park,downey regional medical center,0,05-0393,hsc30393f,zzt30393f,199,181,164,13845,8912,6821,4083,144,3275,4586,179,2578,44423,2999,2907,1922,1632,58,1335,1875,45,714,13487,199,0,0,0,0,0,44423,0,0,0,0,0,13487,0,0,0,0,0,61.2,67.2,3.3,3.3,17,2061,1175,16371,19894,6555,13923,934,11279,13550,382,10446,93334,53287,0,0,52113,0,11,130745,469648,1443,2891,932,412,967704345,811868328,0,155836017,425565,177976042,-21714460,265858,0,0,0,-21448602,181062789,148458230,638183326,240567699,144204736,66156697,49245210,9508994,3163036,101727531,3230154,21233904,639037961,46303417,66550938,15684803,65273208,3674907,3925629,92404781,922022,33926679,328666384,233217197,185289544,71123646,98593323,0,8955087,6355609,151605058,53333333,0,3395531,0,0,0,0,0,0,53653919,25466130,10717854,15925095,4228814,733056,42527254,756645,1827250,0,0,0,265858,0,0,36819677,14618818,48326834,0,0,0,2075642,23772157,5868351,29646726,16847837,72729086,18389228,2036283,14487638,27524901,8464961,7207834,1290063,2649562,0,23196486,40146094,0,19869270,3763593,5135057,0,68914014,72505916,0,56068504,-59660406,68914014,2514148,85075331,-63971583,8803780,72889182,143456675,123587405,0,0,0,59958734,3890230,1747000,3150000,1167,468,2133015,310127,2443142,374,26,115828,502537,752414,31079,175820,307750,232700,0,14887,0,764742,227390,494362,6612,439906,69898,130105,0,861184,252955,567410,8049,513003,80245,160296,0,2013
106190243,downey regional medical center,01jul2013,30sep2013,92,audited,excl. ind. audit adj.,los angeles,11,921,non-profit,general,comparable,,(562) 904-5000,11500 brookshire ave,downey,90241,brian smolskis,ceo,www.drmci.org,pih health hospital,janny park,downey regional medical center,0,05-0393,hsc30393f,zzt30393f,199,181,164,3412,1828,1315,958,145,46,1769,145,111,9729,764,601,371,392,41,20,757,56,89,3091,199,0,0,0,0,0,9729,0,0,0,0,0,3091,0,0,0,0,0,53.1,58.4,3.1,3.1,17,576,331,4637,5844,1929,5252,183,135,4142,17,1225,23364,16908,0,0,9461,0,11,32699,140305,401,750,381,122,218674808,180852587,0,37822221,95327,44786450,-6868902,0,368826,0,0,-7237728,40266112,33212131,145196565,52719302,33284367,10875611,13717636,2490786,812969,25404514,674471,2482906,142462562,11917594,17394322,3673339,14486821,944895,909124,22263110,235184,4387857,76212246,52432656,44322386,11319322,24433388,0,2392975,1082585,37531081,6488539,0,849655,0,0,0,0,0,0,12204240,6356303,3229628,3771069,1042706,639508,10136543,60000,382224,0,0,0,0,0,0,6690669,2436901,12751178,0,260814,0,69619,6929243,1103958,6436978,8107090,15603757,3274309,0,2227457,7728171,3493375,2619198,262489,363156,0,9214538,42897371,0,33353732,3808305,6053524,0,86112932,99121096,0,53917196,-66925360,86112932,4078660,61289293,-29399519,25664444,72958389,162699206,129345474,0,920656,0,54314130,396934,0,0,248,86,445692,72115,517807,374,26,23969,113704,132280,6978,38085,78941,49776,0,1959,0,137347,42486,119884,1387,98856,21208,24524,0,164151,48656,135407,1930,114854,23298,29511,0,2013
106196168,earl & lorraine miller childrens hospital,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,los angeles,11,933,non-profit,childrens,comparable,,(562) 933-2000,2801 atlantic avenue,long beach,90806,diana hendel,ceo,www.memorialcare.org,memorial health services,richard macintosh,memorial health services,2,05-3309,hsc30727f,hsp30727f,373,373,251,142,39,38593,14552,22,2114,27067,159,354,83042,36,9,5520,4495,14,311,5906,22,72,16385,373,0,0,0,0,0,83042,0,0,0,0,0,16385,0,0,0,0,0,61,61,5.1,5.1,48,11344,4824,365,52,30488,32087,6,24071,40993,101,1650,129813,33072,57926,0,39234,28,16,702224,500160,3131,3474,3634,2033,1079421775,678999132,155706,400578349,6292180,464833350,-57962821,12094645,6531534,0,0,-52399710,472146742,65628674,541646359,1739637,541896,429870878,132318478,360749,20612502,273722767,3438102,7668553,870273562,2137945,736056,58328467,59023055,16363,12023718,74747299,194098,1941212,209148213,2819163,1379459,324153803,102967236,-11689441,331430,28234135,195282986,4757720,0,26538819,0,4223822,155706,0,0,0,1058419,54199,156077885,85131603,38855,4402085,153187080,0,628223,0,0,4895168,303,0,0,75841542,33121618,100025163,39053,50683,238298,8445435,68568267,14688297,152359586,11455408,143210718,60699825,8641232,25766248,45494359,46644889,22436234,2929419,1750928,4,107259494,127880585,0,214021420,33026165,0,741093,375669263,562594161,15744387,0,-202669285,375669263,68590,276413337,-159043078,253801754,139066378,408185897,194164477,0,0,0,0,0,0,496822387,1996,775,4078437,493482,4571919,908,49,232071,984770,1276600,65486,261156,542697,81165,214148,8314,412030,1116512,565394,939939,45842,805964,131015,448584,25187,1278454,625829,1060604,50331,857965,145432,525288,28016,2013
