fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106301097,anaheim general hospital,01sep2010,31aug2011,365,audited,excl. ind. audit adj.,orange,13,1012,investor,general,comparable,,(714) 827-8700,3350 west ball road,anaheim,92804,brian cotter,ceo,,pacific health corporation,mariano patacsil,pacific health corporation,0,05-0173,hsc30173h,hsp30173h,143,143,57,3202,60,1205,8030,281,35,191,41,423,13468,330,12,86,117,65,7,55,9,98,779,101,11,0,0,31,0,3332,789,0,0,9347,0,679,71,0,0,29,0,25.8,25.8,17.3,5.5,0,0,0,4274,146,1252,5355,1026,1370,1100,139,3318,17980,6962,0,0,9855,0,3,6231,0,114,0,0,0,95779371,72752944,0,23026427,130231,36721364,-13564706,72513,153338,0,0,-13645531,19279229,7324811,69175331,20285510,728804,8904295,47256955,2003589,963090,752569,270294,2854059,84019165,2406575,110293,878150,3556759,735390,958826,742967,95089,2276157,11760206,18208083,723662,8513615,36044173,-1017017,2568289,1281160,1050845,176335,0,428348,0,4775451,0,0,0,0,4394003,112755,2222882,14724025,170690,630854,434306,0,336912,0,0,0,0,0,0,8326376,2264585,7124428,0,0,0,0,3888989,646052,12593098,1877836,14103027,3490118,442466,521730,2721956,3573435,337617,1638236,325048,1262455,8305276,8117581,0,2376575,3182041,0,0,13676197,94127758,0,0,-80451561,13676197,0,35361424,-33379264,8596221,15303740,24351817,21975242,0,0,0,0,0,0,68872919,244,85,450959,57378,508337,161,0,38309,110522,92822,37452,44763,57236,33342,34944,1569,0,171837,35206,93721,0,83159,22988,44048,0,196766,40966,105152,0,91862,24814,48777,0,2011
106190034,antelope valley hospital,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,los angeles,11,901,district,general,comparable,,(661) 949-5000,1600 west avenue j,lancaster,93534,edward mirzabegian,ceo,www.avhospital.org,antelope valley hospital district,jaycee lin,essential consulting llc,2,05-0056,hsc30056f,zzt30056f,420,399,399,31929,9760,32325,10828,0,12825,638,1638,4566,104509,5340,2611,7956,3497,0,3881,268,412,1320,25285,390,30,0,0,0,0,101694,2815,0,0,0,0,24558,727,0,0,0,0,68.2,71.8,4.1,4.1,32,10750,4952,15697,6696,43810,42128,0,29248,10289,2129,20057,170054,108714,9312,9312,56680,0,13,676974,213446,7607,2797,3471,1775,1133463793,794248637,0,339215156,7582951,329052190,17745917,5171217,2800279,0,0,20116855,235549957,161256102,736657734,242869241,102408609,149615385,84761850,0,179007882,8745260,19983101,40508617,827899945,43380821,22146889,69553969,55777725,0,87503147,6165869,112035,20923393,305563848,194680629,87869516,153506062,87659061,-5638820,0,178073851,9963124,39948862,0,27370009,0,20816343,0,0,0,0,91569433,36685982,64733578,52174175,0,88437178,4948005,0,666805,0,0,0,1793912,0,0,80204825,23224230,109401927,0,0,0,0,52859680,11172700,37323124,14865704,163810291,45936554,9869389,4522476,54286702,18836900,9704913,4014058,4776855,5190349,8103703,108186284,40933117,112666958,21787083,60601393,5127285,349302120,53275383,0,237396550,58630187,349302120,13349216,169016919,-131850481,127051808,140314858,286603634,173936676,0,0,47531979,243139954,5743404,0,0,2294,997,4350532,421999,4772531,389,0,196493,805096,1557901,69104,445917,733971,369819,172231,0,0,1347006,396892,1061680,0,874716,268044,399934,2260,1477215,430060,1179010,0,947184,295933,440453,2676,2011
106364231,arrowhead regional medical center,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,san bernardino,12,1209,city/county,general,comparable,teaching,(909) 580-1000,400 n pepper ave,colton,92324,patrick petre,director,,county of san bernardino,vere l. williams,arrowhead regional medical center,2,05-0245,hsc30245w,zzt30245f,373,373,373,14113,3565,36951,7933,10109,10579,0,16722,8803,108775,2836,746,7305,2758,2524,2625,0,4437,1453,24684,313,60,0,0,0,0,89144,19631,0,0,0,0,20307,4377,0,0,0,0,79.90000000000001,79.90000000000001,4.4,4.4,23,7445,2903,32295,3816,90457,60568,72343,17363,0,57259,48013,382114,134203,250182,9351,0,411,14,799875,341910,7219,5291,2226,982,1338515316,909111579,0,429403737,61379419,421082599,69700557,17520131,1671409,0,0,85549279,249115049,174669970,914730297,89536130,32076867,297822380,63945090,89786372,112093697,0,96722667,51703285,833686488,42101522,5259227,116280919,58542695,129577812,46074548,0,54214697,52777408,504828828,116230699,7385112,230186206,107414269,-99268777,218389821,35068601,0,142768284,0,150937364,0,0,0,0,0,0,15406953,29950982,282151698,16107688,974363,71510602,0,0,13301451,30108123,0,15488324,0,0,0,78944102,39427111,111400387,3008009,10530907,0,15217759,61749271,14024694,50365856,36414503,150788670,51558843,31717434,9351848,61840880,45592914,23143825,4161218,3781848,25929605,13215514,97829444,55445208,432872345,924939,0,0,587071936,238992182,0,287734675,60345079,587071936,18445505,238414511,-203897157,540845024,130462485,695241819,262369474,0,1449227,464122448,465794675,178060000,593614,549025,2541,938,4886158,630676,5516834,311,153,250918,1026564,1333031,176298,361691,706841,426064,373871,80416,150464,1316101,703122,828600,361863,863769,277361,535342,0,1479862,800619,945751,368257,994210,323410,604725,0,2011
106400466,arroyo grande community hospital,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,san luis obispo,8,801,non-profit,general,comparable,,(805) 489-4261,345 south halcyon road,arroyo grande,93420,richard castro,ceo,www.arroyograndehospital.org,catholic healthcare west,james r. saurenmann,saurenmann & associates,0,05-0016,hsc30016j,zzt40016h,67,67,36,6082,1135,163,892,382,305,1534,18,209,10720,1491,278,34,162,70,92,482,5,149,2763,53,0,0,14,0,0,10141,0,0,36,543,0,2705,0,0,1,57,0,43.8,43.8,3.9,3.8,0,0,0,21196,4185,1007,9787,1146,2571,19136,31,6658,65717,21510,0,0,45405,0,2,231351,59525,903,599,0,0,242768193,192120865,114593,50761921,744295,55243443,-3737227,97985,56121,0,0,-3695363,41253406,23433407,178081380,74658005,13562072,2048533,10033794,4917938,5507588,24817094,320444,4038854,139904322,33856707,6662268,1474170,15227692,1988514,4669967,29541179,48405,9394969,102863871,90803451,16197010,-628725,23331225,0,6303844,5001416,36976869,7891935,0,2940213,0,3303627,0,0,0,114593,17681659,4014144,3989354,1824614,568627,4987473,17343008,0,353042,0,1441915,0,-42883,0,0,7959166,3394195,18098505,0,0,0,0,8314533,2332520,12992473,2152051,18265813,8995761,2226536,1656913,8204401,6539883,1965895,355547,423617,1512635,5096442,13006575,0,14885912,5598821,4469897,167488,38128693,14697698,585400,29978282,-7132687,38128693,254942,41881152,-31903331,6275143,16620525,25845257,10959345,0,6005614,2177100,30182714,204432,101309,20686,285,86,539497,78393,617890,154,0,74112,130709,142225,795,16967,90750,38990,19585,18594,6770,124778,55995,157909,0,90440,34872,75503,0,148607,64738,177145,0,101276,39349,86775,0,2011
106400683,atascadero state hospital,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,san luis obispo,8,801,state,psychiatric,state,,(805) 468-2000,10333 el camino real,atascadero,93422,linda persons,executive director ,www.dsh.ca.gov/atascadero,state of california ,vu tran,state of california - dds,0,,,,1275,1137,1085,0,0,0,0,0,0,0,0,417422,417422,0,0,0,0,0,0,0,0,1425,1425,0,350,0,0,925,0,0,96578,0,0,320844,0,0,330,0,0,1095,0,89.7,100.6,292.9,292.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225448600,228,0,225448372,0,225448600,-228,228,0,0,0,0,199714389,0,25734211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
106190163,aurora charter oak,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,los angeles,11,915,investor,psychiatric,comparable,,(626) 966-1632,1161 east covina boulevard,covina,91724,todd a smith,ceo,www.aurorabehavioral.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4069,hsm34069h,,95,95,89,7919,1255,5300,0,4133,390,12461,521,253,32232,794,168,947,0,762,65,2240,86,52,5114,0,95,0,0,0,0,0,32232,0,0,0,0,0,5114,0,0,0,0,93,93,6.3,6.3,0,0,0,7693,294,9,0,0,131,7157,0,89,15373,0,0,0,0,0,0,0,0,0,0,0,0,58102254,31598320,0,26503934,502730,24215249,2791415,0,0,0,0,2791415,55072365,1485220,1544669,14708294,2092730,7095467,0,6359517,769110,24000204,1056840,534872,56617034,680530,27965,2520,0,0,15820,744485,0,13900,1485220,7319518,888968,4568866,0,0,4294400,55714,11893415,950633,0,1056840,0,569966,0,0,0,0,7770055,1212561,2407011,0,1862982,710048,12358591,0,182686,0,0,0,0,0,0,7989488,778256,580040,0,0,0,0,3636478,2273313,5607322,3350352,12208938,2657260,434412,841313,1933311,862582,277817,2787697,148481,0,2063438,8317842,0,931376,95646,0,0,9344864,2002663,0,4308,7337893,9344864,3002242,3976801,0,0,914065,2368674,1437298,0,0,0,4308,0,0,3175,256,109,467515,68894,536409,55,0,39800,90839,77856,63625,85496,80629,25499,0,0,3771,241273,26843,0,0,69930,62708,66761,0,276091,29345,0,0,77328,74139,79506,0,2011
106190462,aurora las encinas hospital,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,los angeles,11,911,investor,psychiatric,comparable,,(626) 795-9901,2900 e del mar,pasadena,91107-4375,timothy sides,cfo,www.lasencinashospital.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4078,,hsp34078g,118,96,51,11145,332,270,0,0,1119,3759,326,1591,18542,1095,54,140,0,0,210,703,6,270,2478,0,118,0,0,0,0,0,18542,0,0,0,0,0,2478,0,0,0,0,43.1,52.9,7.5,7.5,0,0,0,6706,0,0,0,0,0,4200,2,697,11605,0,0,0,0,0,0,0,0,0,0,0,0,35923437,18238373,0,17685064,523628,18917798,-709106,0,0,0,0,-709106,32084964,1975525,1862948,19778274,526009,488227,0,0,1177843,8606066,702499,2668994,33947912,975195,0,0,0,0,0,909590,436,90304,1975525,10118019,296063,434189,0,0,0,486271,4394024,418086,0,702935,0,1388786,0,0,0,0,10635450,228680,54038,0,0,691572,5098237,0,977087,0,0,0,0,0,0,5317490,790430,341298,0,0,0,0,3917126,1241186,4905034,2405234,9637294,1444913,133488,1996790,1263546,1184976,231868,1346005,129338,0,1549580,3921951,0,827074,41400,49,0,4790474,5896838,0,0,-1106364,4790474,418364,3320467,-1271807,0,752845,1896490,1069416,0,0,0,0,0,0,2533003,191,81,363735,33547,397282,21,0,41807,57683,66315,33200,69927,70895,23908,0,0,0,181078,24985,0,0,66964,33765,56943,0,195705,27017,0,0,75919,36599,62042,0,2011
106374024,aurora san diego,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,san diego,14,1412,investor,psychiatric,comparable,,(858) 487-3200,11878 avenue of industry,san diego,92128,jim plummer,ceo,www.aurorasandiego.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4095,hsm34095h,,80,80,70,2939,368,2089,0,32,10622,9047,118,470,25685,286,42,432,0,10,457,1550,28,61,2866,0,80,0,0,0,0,0,25685,0,0,0,0,0,2866,0,0,0,0,88,88,9,9,0,0,0,2755,101,0,0,0,1925,10048,5,322,15156,0,0,0,0,0,0,0,0,0,0,0,0,47213449,22721538,0,24491911,49625,18522641,6018895,0,0,0,0,6018895,38581129,6520034,2112286,4719560,598951,2973924,0,169375,16898707,13716936,368891,688274,40134618,1099453,41000,0,0,0,894531,4914647,2373,126827,7078831,2907756,359248,1874259,0,0,125804,9296468,7042770,243584,0,371264,0,500385,0,0,0,0,2906456,273237,1099665,0,43571,8372751,11535101,0,261130,0,0,0,0,0,0,5734774,1284620,575093,0,0,0,0,3234635,1583376,4824236,1285907,10232621,1763899,0,1106377,1315201,1110940,217661,928795,96468,0,1750679,6377158,0,934636,18340,0,0,7330134,1379409,0,0,5950725,7330134,2648176,4373059,-1444883,0,524428,1853896,919260,0,0,0,0,0,0,3342,196,94,387658,29001,416659,22,0,34913,92722,62513,20479,103248,34541,30984,0,8258,0,187567,37461,0,0,62144,31866,68620,0,198398,40251,0,0,66836,35299,75875,0,2011
106560203,aurora vista del mar hospital,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,ventura,10,809,investor,psychiatric,comparable,,(805) 653-6434,801 seneca street,ventura,93001,mayla krebsbach,ceo,vistadelmarhospital.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4077,,hsp34077f,87,87,61,4790,104,2462,0,2293,1060,11483,160,191,22543,560,13,319,0,381,164,1911,24,41,3413,0,87,0,0,0,0,0,22543,0,0,0,0,0,3413,0,0,0,0,71,71,6.6,6.6,0,0,0,449,30,0,0,0,263,2273,1,24,3040,0,0,0,0,0,0,0,0,0,0,0,0,37454936,19284173,0,18170763,62437,14888566,3344634,0,0,0,0,3344634,33789021,1898639,1767276,7682469,166510,3570830,0,3614588,1647363,18358540,295322,220675,35556297,281822,19170,0,0,0,162058,1420469,1560,13560,1898639,3848894,126876,2263372,0,0,2042473,611501,9601721,439883,0,296882,0,52571,0,0,0,0,3865397,57561,1307458,0,1572115,1082920,10173031,0,112281,0,0,0,0,0,0,5334536,206608,255360,0,0,0,0,3279556,1024453,3294071,1493982,8036555,1663560,288116,140729,1444009,403492,125589,1100253,111348,1807,1573108,4251272,0,452459,0,0,0,4703731,1159178,0,0,3544553,4703731,2163556,2420772,-960800,0,392946,1166928,714469,0,0,0,0,0,0,1643,152,81,290106,27154,317260,7,0,39036,16440,47883,39189,80201,30169,35291,0,1897,0,169156,4777,0,0,51188,16021,48964,0,182738,4981,0,0,57726,17872,53943,0,2011
106154101,bakersfield heart hospital,01oct2010,30sep2011,365,audited,incl. ind. audit adj.,kern,9,617,investor,specialty,comparable,,(661) 316-6075,3001 sillect avenue,bakersfield,93308,randall h. rolfe,president,bakersfieldhearthospital.com,"medcath, inc.",kevin seeley,"steve clark & associates, inc.",0,05-0724,hsc30724f,,47,47,47,10508,1426,1460,224,0,1743,245,113,377,16096,2361,422,284,88,0,560,84,40,133,3972,47,0,0,0,0,0,16096,0,0,0,0,0,3972,0,0,0,0,0,93.8,93.8,4.1,4.1,0,0,0,1855,739,772,1449,0,1660,545,171,1388,8579,11980,0,0,0,0,3,64365,1750,424,21,0,0,333449812,264554092,0,68895720,500488,61326305,8069903,25829,0,0,0,8095732,55879937,29446198,248123677,141093593,23554688,17031422,3625726,0,29251996,4246486,3096960,10102278,232003149,49434509,18617217,4508671,4790309,0,13344235,4391303,704708,5655711,101446663,156284160,34228952,18320665,7827337,0,0,18067434,6765360,18328333,0,3332433,0,1399418,0,0,0,0,32189305,7704664,2575543,535716,0,22566493,1685186,469235,1169578,0,0,0,1009,0,0,11283125,4383367,24832690,0,0,0,0,6734282,2116328,8103183,3873330,19443307,7052226,995200,5897808,13545057,6209968,2536205,371488,293430,1744547,3237069,16524285,0,28407916,16858,0,0,44949059,9030264,0,29285541,6633254,44949059,3921748,58013438,-48121270,29085435,23613148,54402185,25994269,0,0,0,31687438,2401897,0,31096792,291,161,673726,64809,738535,317,0,41559,110475,229228,0,76215,72064,2205,8143,30211,103626,222174,66060,175176,0,123064,24280,62972,0,246420,73818,194860,0,125372,27337,70728,0,2011
106150722,bakersfield memorial hospital,01jul2010,30jun2011,365,audited,excl. ind. audit adj.,kern,9,617,non-profit,general,comparable,,(661) 327-4647,420 34th street,bakersfield,93302,jon von boening,president/ceo,www.chwhealth.org,catholic healthcare west,catherine matsuda,healthquest consulting,0,05-0036,,zzt30336f,418,395,250,23072,6467,11736,13280,126,3341,13255,688,1354,73319,3874,1668,1286,5403,50,816,4266,199,332,17894,418,0,0,0,0,0,73319,0,0,0,0,0,17894,0,0,0,0,0,48.1,50.9,4.1,4.1,0,0,0,20026,12219,8619,25357,413,993,34346,1792,9699,113464,62101,24861,0,31643,0,11,572976,253791,4885,3854,2806,843,1195060193,903837097,2808884,294031980,2018235,266000974,30049241,8169673,463924,0,0,37754990,304204483,87588025,803267685,275229082,101089849,155321540,133781470,3027932,10459603,217946637,9591889,12563154,919011156,49778780,31274987,20445180,61091792,1029180,3306114,84054735,6202846,18865423,276049037,272343032,113073903,94132347,168547479,0,3503663,10774734,207738448,13647947,0,15794124,0,4281420,0,0,0,2808884,52664830,19290933,81634373,26325783,553449,2990983,97071808,611,13499210,0,0,195857,7388110,0,0,63239644,11568821,79053459,0,0,390149,522711,44853397,7243644,47751344,11377805,81345548,45633041,3463606,2879129,45273315,42658197,8683425,2145900,1743222,5339410,26836181,201538815,31327839,116339020,3126437,18737043,0,371069154,46543836,0,86985889,237539429,371069154,149326118,153027503,-121762577,179069945,90893137,278851226,162512206,0,0,93415909,93415909,6430020,0,978096,1338,490,2377368,430837,2808205,694,0,157559,641562,799072,12807,182773,353264,206142,0,24189,0,864432,102315,546603,12840,465707,131927,253544,0,1056119,121180,650535,18314,523345,149382,289330,0,2011
106364121,ballard rehabilitation hospital,01jul2010,30jun2011,365,audited,incl. ind. audit adj.,san bernardino,12,1209,investor,general,comparable,,(619) 260-8300,1760 w 16th st,san bernardino,92411,robert herrick,ceo,www.ballardrehab.com,vibra healthcare llc,james t. walmsley,vibra healthcare,0,05-3037,hsc33037f,,60,60,60,5604,233,4737,0,0,0,3885,0,0,14459,511,31,289,0,0,0,291,0,0,1122,0,0,0,60,0,0,0,0,0,14459,0,0,0,0,0,1122,0,0,66,66,12.9,12.9,0,0,0,11493,45,2481,0,0,0,9629,0,0,23648,0,23648,0,0,0,0,0,0,0,0,0,0,34030296,13271762,0,20758534,61502,19021200,1798836,0,0,0,0,1798836,17086606,1459128,15484562,14141459,894374,9285805,0,0,0,8249530,0,0,32571168,698485,2612,134209,0,0,0,623822,0,0,1459128,4201325,203704,4538484,0,0,0,0,4328249,0,0,0,0,0,0,0,0,0,10638619,693282,4881530,0,0,0,4545103,0,0,0,0,0,0,0,0,5521599,1391024,4269770,0,0,0,0,2317673,245908,2790637,2484589,7789984,1483129,0,0,1115580,5380155,1191957,863072,305620,81254,810449,3281863,0,330264,0,33494,1243040,4888661,1698856,0,2312820,876985,4888661,0,0,-783467,0,363117,456843,126579,0,0,0,2312820,0,0,0,146,67,281668,21604,303272,57,0,142308,0,139360,0,0,0,0,0,0,0,161096,17098,17262,0,35529,6549,44134,0,174515,18522,18701,0,38493,6929,46112,0,2011
106184008,banner lassen medical center,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,lassen,1,213,non-profit,general,comparable,rural,(530) 252-2000,1800 spring ridge drive,susanville,96130,bob edwards,ceo,bannerhealth.com,banner health system,andrew kinnaman,essential consulting llc,0,05-1320,,hsp30251i,38,25,25,1564,42,1005,0,116,325,935,102,48,4137,417,10,340,0,34,128,344,52,27,1352,38,0,0,0,0,0,4137,0,0,0,0,0,1352,0,0,0,0,0,29.8,45.3,3.1,3.1,0,0,0,13361,464,7568,0,1963,5759,13910,1074,1227,45326,9658,0,0,35238,0,3,29509,46201,359,896,171,78,84927606,46116609,0,38810997,72367,31826293,7057071,13584,0,0,0,7070655,10664582,16116540,58146484,8093966,296262,7842782,0,932544,2265058,7973550,823969,502422,28730553,16036185,531837,10205848,0,2496690,7385643,16639424,1354380,1547046,56197053,16127894,502309,12656298,0,-1823630,3004105,5299024,4534963,3323763,0,2178349,0,313534,0,0,0,0,6991139,291091,6459675,0,425129,3947288,19046619,0,1650056,0,0,0,9009,0,0,4812486,3784190,9413724,0,0,0,0,4181935,1061005,6049470,2523483,11493759,2470322,2968162,1488003,3376908,4640224,2162298,167743,296939,987119,1774816,7147609,0,16767259,491776,3733901,0,28140545,23410179,0,0,4730366,28140545,214344,12705232,-6426471,10855589,20160844,34426179,17658920,0,0,0,0,0,0,19341343,171,53,334784,37185,371969,45,0,52383,55141,74344,6658,17779,66538,41597,4502,11825,4017,74857,30799,97807,0,56142,38577,36602,0,83278,34946,106772,0,63430,42526,41017,0,2011
106190052,barlow hospital,01sep2010,31aug2011,365,audited,incl. ind. audit adj.,los angeles,11,925,non-profit,specialty,comparable,,(213) 250-4200,2000 stadium way,los angeles,90026,margaret w. crane,ceo,www.barlow2000.org,barlow respiratory hospital,stephen t. mcgovern,western reimbursement group,0,05-2031,hsc33005f,,105,105,105,17901,945,3102,0,0,3237,0,69,0,25254,634,28,71,0,0,56,0,2,0,791,105,0,0,0,0,0,25254,0,0,0,0,0,791,0,0,0,0,0,65.90000000000001,65.90000000000001,31.9,31.9,0,0,0,184,64,0,0,0,0,0,0,1,249,0,0,0,249,0,0,0,0,0,0,0,0,216410506,168443628,0,47966878,527530,47333697,1160711,53848,0,0,0,1214559,73805953,0,142604553,154172780,8050207,31073203,0,0,22485102,0,604999,0,216386291,16911,5860,0,0,0,0,0,0,1444,24215,120444288,4406266,26459118,0,0,0,16500648,0,27340,0,604999,0,969,0,0,0,0,33745403,3649801,4614085,0,0,5957114,0,0,475,0,0,0,0,0,0,16308759,0,11317245,0,0,0,0,8315989,1011442,9499745,880517,20939258,7484991,758715,2195652,4313622,7388865,1202695,1305210,418877,0,1325812,18867972,0,6222642,6190226,0,0,31280840,7539148,0,0,23741692,31280840,5514339,41779398,-32191723,7471069,19988459,27719640,21496998,0,0,0,0,0,2893051,0,304,152,590679,65226,655905,210,0,65684,126618,158504,42446,103509,39043,31900,0,11446,11529,330387,0,116725,0,68491,17203,57873,0,364004,0,128775,0,77898,19621,65607,0,2011
106361105,barstow community hospital,01jan2011,31dec2011,365,audited,incl. ind. audit adj.,san bernardino,12,1213,investor,general,comparable,rural,(760) 256-1761,555 south seventh avenue,barstow,92311,carrie howell,cfo,,community health systems inc.,jeffrey n. brown,hospital management services,0,05-0298,,zzt30298h,56,56,22,3067,780,718,473,444,650,985,175,161,7453,906,262,217,170,149,241,377,63,61,2446,56,0,0,0,0,0,7453,0,0,0,0,0,2446,0,0,0,0,0,36.5,36.5,3,3,14,361,361,6787,958,8907,3111,2,4050,4165,1357,3843,33180,23727,0,0,10418,0,1,134806,61289,406,1029,164,74,282213154,236065166,0,46147988,325800,37188929,9284859,3057893,369576,0,0,11973176,21003585,64769639,196439930,53626766,14950700,20568899,7297912,6519186,11271518,10538850,3467159,2503098,130744088,29853735,7884212,31517429,14041973,156247,23911218,21649893,6528255,15926104,151469066,71105993,20071578,48902581,19726765,0,6926136,23528576,18399318,15870749,0,10086394,0,1447076,0,0,0,0,12374508,2763334,3183747,1613120,-250703,11654160,13789425,-90980,1111377,0,0,0,3057828,0,0,6271731,4312441,10401190,0,0,0,0,5221274,2037877,6698723,2245693,13772220,3971099,2837739,3716818,4066115,3447178,1425611,1367516,699880,21500,1863253,10222838,0,3424514,0,82655899,0,96303251,3899006,8299555,0,84104690,96303251,71931,34592668,-25528620,814879,8850095,12414929,8990415,0,0,0,0,0,51043236,0,234,89,479309,43495,522804,85,0,64235,81220,128792,12824,8347,107895,39674,0,36162,160,118007,66605,106874,0,73105,53157,61561,0,127420,69487,117282,0,81362,59565,67688,0,2011
