fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106370695,sharp mary birch hospital for women,10/1/2003,9/30/2004,366,audited,excl. ind. audit,san diego,14,1416,non-profit,general,comparable,,(858)541-3400,7901 frost street,san diego,92123,dan gross,ceo,www.sharp.com,sharp healthcare corporation,kathy graves,sharp memorial hospital,0,05-0722,hsc30722f,zzt30722f,166,166,166,147,136,12661,3521,13,77,27707,0,610,44872,58,64,2224,964,6,25,6521,0,191,10053,166,0,0,0,0,0,44872,0,0,0,0,0,10053,0,0,0,0,0,73.90000000000001,73.90000000000001,4.5,4.5,40,13986,6864,98,68,2192,1163,9,43,8218,0,1065,12856,0,0,0,10629,0,9,174321,128283,1346,1975,5512,2351,281772865,223978148,14129709,71924426,270967,62330581,9864812,368945,905416,0,0,9328341,129636492,624422,151511951,1169062,1465168,73022214,19032472,137097,334495,160302404,0,3920041,259382953,333839,289767,2430914,1421388,35185,105087,14975074,0,2798658,22389912,1144506,1754934,60965583,18194308,0,159892,179013,136197982,1447272,0,0,0,3934658,474318,2362389,0,11293002,358395,474319,14487545,4621941,12390,260569,50372498,0,1336769,0,0,0,0,0,0,23441866,130410,23060248,0,0,0,0,8113905,1966728,4553502,1063922,29395267,10591309,1637416,762717,6040809,10008494,1865486,233029,371000,340925,1084129,66821808,0,40213976,0,708531,574330,108318645,6074915,0,8567849,93675881,108318645,0,32730766,-12355149,49979352,20438502,70417854,30203878,0,0,8890318,8890318,322469,44493982,0,659,311,1002570,377685,1380255,364,0,19305,154517,613975,7084,28618,162262,0,10815,5780,214,512241,2946,355934,0,35208,25463,65454,5324,815752,10493,405423,0,38397,28654,75830,5706,2004
106370694,sharp memorial hospital,10/1/2003,9/30/2004,366,audited,excl. ind. audit,san diego,14,1416,non-profit,general,comparable,,(858)541-3400,7901 frost street,san diego,92123,dan gross,ceo,www.sharp.com,san diego hospital association,kathy graves,sharp metropolitan medical campus,2,05-0100,hsc30100f,zzt30100f,490,490,467,41519,18442,13944,2166,1925,1811,48167,0,4299,132273,5765,4121,1914,447,340,440,9347,0,960,23334,301,134,15,40,0,0,82879,37873,4358,7163,0,0,17575,4643,763,353,0,0,73.8,73.8,5.7,5.7,0,0,0,104793,59932,17234,11590,4471,3672,161370,0,25391,388453,42805,16757,76287,246695,0,12,1133735,569420,6529,10697,0,0,1276166812,981595179,78622557,373194190,4574235,367348716,10419709,4038929,4215273,0,0,10243365,314312346,71614840,890239626,275598679,157456273,93929010,11951990,17126380,20298550,310619327,0,26587009,913567218,94782659,52255986,18595749,8040391,4995122,5717381,152651302,0,25561004,362599594,281785871,205834546,98067453,17649457,0,19906894,11766340,302494699,9500225,0,0,0,34589694,40733854,2021776,0,35866927,88595467,44611567,14457306,4364700,2214608,14249591,196642857,0,8058094,0,0,0,1216543,0,0,66341058,30087360,146496427,0,0,1762038,0,48916188,14302164,38665219,20778262,131730436,45824703,6822165,6094157,70026875,64488256,16924703,4623539,3050870,8192578,9570434,255397617,0,107258659,34275844,41587682,7763767,446283569,42427853,0,220199797,183655919,446283569,374285,149918830,-106085253,142679411,124688691,282634030,175375371,0,0,228136132,228136132,7936335,201586678,0,2630,875,4980819,602878,5583697,1100,0,222629,1530906,1499668,92534,233531,940296,120122,242151,90991,7991,1547417,602988,1633472,32129,457612,180667,523127,3407,1717796,674210,1857346,36440,504786,200810,588587,3722,2004
106374049,sharp vista pacifica,10/1/2003,9/30/2004,366,audited,excl. ind. audit,san diego,14,1416,non-profit,specialty,comparable,,(619)576-1200,7989 linda vista rd,san diego,92111-5106,dan gross,ceo,www.sharp.com,sharp healthcare corporation,kathy graves,sharp metropolitan medical campus,0,,,,16,12,12,0,0,0,0,0,55,2046,0,1188,3289,0,0,0,0,0,3,170,0,74,247,0,0,16,0,0,0,0,0,3289,0,0,0,0,0,247,0,0,0,56.2,74.90000000000001,13.3,13.3,0,0,0,0,0,0,0,0,23,4079,0,495,4597,0,0,0,598,0,0,0,0,0,0,0,0,4040650,2395301,1561,1646910,84,1586251,60743,0,19362,0,0,41381,1914205,1495002,631443,0,0,0,0,0,24630,1484110,0,863787,2372527,0,0,0,0,0,5589,1515853,0,146681,1668123,0,0,0,0,0,0,26280,1670999,58444,0,0,0,639578,0,0,0,1561,0,0,0,0,0,3939,1330525,0,312446,0,49067,0,0,0,0,820567,247043,55838,0,0,0,0,180572,34058,224421,23752,840235,265688,51872,8359,111436,225995,4319,32617,11775,0,33955,904246,0,495035,0,10349,0,1409630,82889,0,0,1326741,1409630,0,469331,-228578,470356,47555,777911,282876,0,0,0,0,0,638006,0,18,4,34873,3242,38115,17,0,3741,14027,8335,0,0,6847,1512,50,361,0,22463,9017,0,0,1512,0,1881,0,24936,9326,0,0,1761,0,2092,0,2004
106451019,shasta co mental health svcs - phf,7/1/2003,7/9/2004,375,audited,incl. ind. audit,shasta,01,0209,city/county,psychiatric,phf,,(530)225-5200,2640 breslauer,redding,96001,don kingdon  ph.d,director,,county of shasta,timothy m. kerwin  ,,0,05-4108,,,15,15,15,1443,0,1912,0,1128,356,0,0,0,4839,226,0,310,0,241,87,0,0,0,864,0,15,0,0,0,0,0,4839,0,0,0,0,0,864,0,0,0,0,86,86,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4176394,0,0,4176394,0,4176394,0,0,0,0,0,0,4176394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
106450940,shasta regional medical center,7/16/2004,9/30/2004,77,audited,excl. ind. audit,shasta,01,0209,investor,general,comparable,,(530)244-5400,1100 butte street,redding,96001,candace markwith,ceo,www.shastaregional.com,hospital partners of america,j. trent messick,dixon hughes pllc,3,05-0733,,hsp30312j,230,165,165,4393,43,1017,0,471,65,1191,4,32,7216,742,7,195,0,97,16,283,2,9,1351,230,0,0,0,0,0,7216,0,0,0,0,0,1351,0,0,0,0,0,40.7,56.8,5.3,5.3,0,0,0,5112,7,2574,14,523,300,2611,0,1135,12276,6135,2767,0,3044,0,12,132360,110460,596,866,0,0,173684212,155110372,0,18573840,2961,26490299,-7913498,154004,2998,0,0,-7762492,20816724,4725486,148142002,77537009,501421,16281382,0,6912277,1389543,24154420,72260,665252,127513564,17351422,31173,9507472,48239,2008871,1226421,13442613,0,2554437,46170648,87793875,456188,25690242,0,0,6145680,1191917,31015384,2221445,0,148446,0,447195,0,0,0,0,7094556,76406,98612,48239,2775468,1424047,6581649,0,474863,0,0,0,10569,0,0,5138796,2088479,9557674,0,0,0,0,3433307,879131,3139681,2253231,8441974,4825152,279067,1132481,5086575,2599506,750525,200207,516184,873854,1784774,26189460,0,55691243,0,97790,1122841,83101334,21630633,460000,53772432,7238269,83101334,2970690,64523822,-47264070,48593254,692856,56441768,750525,56266772,0,0,56266772,2494340,0,4557380,757,305,296993,46376,343369,305,0,28466,61065,98679,6425,28907,52974,0,9177,9353,1947,93737,27988,89645,0,29695,20767,35161,0,109959,32364,105566,0,33752,22640,39088,0,2004
106190708,sherman oaks hospital & health center,2/1/2003,1/31/2004,365,audited,incl. ind. audit,los angeles,11,0905,non-profit,general,comparable,,(818)981-7111,4929 van nuys blvd,sherman oaks,91403-1702,david levinsohn,ceo,www.shermanoakshospital.com,sherman oaks health system,gina rondolo,sherman oaks hospital & health care,0,05-0114,hsc30114h,,153,153,153,19848,1077,2321,428,0,2952,2107,0,764,29497,3547,201,410,67,0,499,370,0,139,5233,112,19,0,0,22,0,21485,3385,0,0,4627,0,4173,394,0,0,666,0,52.8,52.8,5.6,5.4,0,0,0,24553,708,2023,1186,0,8525,7653,0,3682,48330,22352,7587,0,13913,0,9,293810,315996,1584,2468,0,0,257680888,190511041,0,67169847,526521,67895313,-198945,134641,0,0,0,-64304,58732273,23113899,175834716,98260773,7504433,17713296,3478573,0,31204813,19003715,0,5931536,183097139,33256080,760265,2273699,1400704,0,17447099,16073902,0,3372000,74583749,96471440,6060831,14886186,3634055,0,0,41057996,16038395,952184,0,10151563,0,1258391,0,0,0,0,33917147,2132984,4929346,1203364,0,7176544,18738301,0,-927839,0,0,0,33404,0,44220,15317050,3921733,25542994,0,0,0,233411,8128427,2967124,7487020,4297554,21806921,7545158,953139,5647600,14615547,7817149,1983929,1774347,761422,2379248,2610853,33222246,0,28558753,447650,329699,0,62558348,10728042,0,41898483,9931823,62558348,3404622,29582962,-18890693,22208059,20324925,53340417,24781664,38765159,3318865,0,42084024,185541,15165818,0,489,373,1004777,119620,1124397,75,2,84853,212551,214142,15239,97495,185108,85720,3280,82132,24257,335013,89046,255107,3280,153115,85436,83780,0,392860,92929,276818,3280,171286,95081,92143,0,2004
106190712,shriners hospital - los angeles,1/1/2004,12/31/2004,366,audited,incl. ind. audit,los angeles,11,0925,non-profit,childrens,other non-comparable,,(212)388-3151,3160 geneva street,los angeles,90020,g. frank la bonte',administrator/ceo,http://shrinershq.org/hospitals/los_angeles/,shriners hospitals for children,victoria vu,shriners hospital - los angeles,0,,,,60,60,60,0,0,0,0,0,0,0,0,6056,6056,0,0,0,0,0,0,0,0,1371,1371,60,0,0,0,0,0,6056,0,0,0,0,0,1371,0,0,0,0,0,27.6,27.6,4.4,4.4,0,0,0,0,0,0,0,0,0,0,0,16218,16218,0,16218,0,0,0,2,153827,0,5195,0,0,0,0,0,0,0,262648,23455478,-23192830,0,0,0,0,-23192830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21818533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122246,0,23254139,0,0,0,23376385,821911,0,0,22554474,23376385,41034,9796,0,37440406,7978026,46337703,23083564,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
106344114,shriners hospital - northern calif,1/1/2004,12/31/2004,366,audited,incl. ind. audit,sacramento,02,0311,non-profit,childrens,other non-comparable,,(916)453-2000,2425 stockton blvd,sacramento,95817,margaret bryan,administrator,shrinershq.org,shriners hospitals for children,jennifer cameron,shriners hospital for children nc,0,,,,80,60,40,0,0,0,0,0,0,0,0,8378,8378,0,0,0,0,0,0,0,0,2131,2131,60,0,0,20,0,0,6679,0,0,1699,0,0,2082,0,0,49,0,0,28.6,38.2,3.9,3.9,0,0,0,0,0,0,0,0,0,0,0,18821,18821,0,17920,0,0,0,5,147033,28389,909,901,0,0,0,0,0,0,36319118,41080856,-4761738,0,0,0,0,-4761738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612527,0,104679690,0,0,0,105292217,1881524,79833,0,103330860,105292217,0,25895,0,111648977,15510294,134073426,29393736,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
106100797,sierra kings district hospital,7/1/2003,6/30/2004,366,audited,excl. ind. audit,fresno,09,0607,district,general,comparable,small/rural,(559)638-8155,372 west cypress avenue,reedley,93654-2113,mel patershnick,administrator,www.skdh.org,sierra kings health care district,jennifer hatch,hfs consultants,0,05-0192,hsc00192f,zzr00192f,44,34,34,1841,21,1545,839,0,243,332,40,90,4951,518,7,902,503,0,142,261,30,16,2379,35,0,0,0,9,0,4951,0,0,0,0,0,2379,0,0,0,0,0,30.7,39.8,2.1,2.1,8,1927,1426,15814,427,18737,41935,0,11312,6840,595,6626,102286,15990,44615,0,41296,0,3,30985,28030,145,826,1016,406,49086818,28251924,0,20834894,115556,22032497,-1082047,748689,152326,0,0,-485684,4255141,15782078,29049599,4580004,50587,5293278,3197710,0,805044,1207747,154278,253342,15541990,5443557,201690,7332069,10836616,0,4457372,2607567,336593,2329364,33544828,8155031,159087,6110718,8282494,-2308829,0,3260345,1922752,0,0,680921,0,1989405,0,0,0,0,1868530,93190,8633408,5751832,0,2002071,1892562,0,593301,0,0,4628,6122,417000,0,2193400,6459129,6601184,0,0,0,0,2548310,1107257,1885178,1238039,8410206,2753658,3139587,1455683,1808659,1605197,648026,256383,462875,440648,1051575,4640979,6997311,8155374,767452,5735642,0,26296758,8892513,0,13172197,4232048,26296758,391138,9817354,-6591055,8879102,7902332,18410895,10255521,0,0,13172197,13172197,0,0,10000,216,71,424268,38349,462617,16,0,54737,46207,61797,17910,67571,118863,31642,14347,11194,0,63182,107292,99890,0,57419,52768,43717,0,68259,114605,108204,0,64133,58831,48585,0,2004
106291023,sierra nevada memorial hospital,7/1/2003,6/30/2004,366,audited,excl. ind. audit,nevada,02,0301,non-profit,general,comparable,small/rural,(916)851-2183,155 glasson way,grass valley,95945,c. thomas collier,ceo,www.snmh.org,sierra nevada memorial hospital,lisa ellis,toyon associates  inc.,0,05-0150,,zzr00150f,121,121,121,18741,0,1754,0,825,1187,4487,0,284,27278,4133,0,630,0,218,438,1712,0,104,7235,104,0,0,0,17,0,22020,0,0,0,5258,0,6765,0,0,0,470,0,61.6,61.6,3.8,3.3,10,945,444,72195,0,24372,0,5478,14420,59010,0,9811,185286,38509,9956,0,130224,315,8,213962,227165,1798,5184,361,89,228561254,151147275,4551625,81965604,1132461,80494860,2603205,3617377,193382,0,0,6027200,26445879,20171980,181943395,76049280,0,8049453,0,3760909,5670739,26795247,0,1573628,121899256,46806200,0,7829286,0,2574768,8386040,37892280,0,3173424,106661998,85634611,0,13106934,0,0,5435084,3406380,37106218,3264025,0,1076183,0,2117840,0,0,0,4551625,36820355,0,2318087,0,702862,10025401,30350720,0,1748179,0,0,0,3364179,0,0,12272120,7501268,26541577,1632400,0,0,0,9926094,2267332,12537714,7816355,31362830,15797505,1817099,2432249,10079716,7968980,4638001,579052,1920243,1271016,2628169,19629235,76441395,26978803,2040900,177230,0,125267563,8020234,0,19345155,97902174,125267563,6175699,30265447,-20174903,39868464,29234095,73942878,46964075,0,0,20212419,20212419,867264,1696392,0,607,192,1198625,99366,1297991,84,0,100632,352952,239177,44553,117198,187417,94304,30280,16662,15450,266713,140283,392149,0,201481,67768,130231,0,292356,150357,423672,0,216731,73098,141777,0,2004
106540798,sierra view district hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,tulare,09,0613,district,general,comparable,,(559)784-1110,465 w. putnam,porterville,93257-3320,kelly morgan,ceo,www.sierra-view.com,sierra view district hospital,rodney a. phillips,rodney a. phillips cpa,0,05-0261,,zzt30261f,147,147,147,14823,0,14561,3277,757,1296,3356,0,1190,39260,2800,0,1528,1321,104,488,866,0,699,7806,118,0,0,0,29,0,29098,0,0,0,10162,0,7767,0,0,0,39,0,73,73,5,3.7,10,3386,1935,47219,0,15284,23354,2372,6531,35150,0,10160,140070,44318,0,0,105136,0,2,121384,179326,1412,2931,1468,467,300365733,213453604,0,86912129,906146,78039601,9778674,1083618,115299,0,0,10746993,39988096,21577484,238800153,73944615,0,44790345,16936637,3738740,5477733,20957896,0,5909824,171755790,46955339,0,13559943,19262017,2121956,5731428,33290669,0,7688591,128609943,93109870,0,46666468,26837733,0,3809452,5450631,26379216,10959606,0,240628,0,0,0,0,0,0,27790084,0,11683820,9360921,2051244,4697053,22732159,0,8596848,0,0,0,14202,657256,0,13370830,6453492,29172219,0,0,0,0,11115672,3311465,8921255,5694668,28558150,11103459,2587052,4264977,14099365,4650032,4875906,1366921,691167,2042969,3799603,44490838,44112347,41724784,4572999,3019174,0,137920142,19155129,0,37602494,81162519,137920142,28855740,58821874,-48854428,35640471,59495132,98571002,56846218,0,0,38885107,38885107,1282613,0,0,721,220,1331507,231010,1562517,59,0,126597,233159,208215,121333,128925,322370,122923,9114,46795,12076,378439,114966,350881,0,238392,118842,129987,0,418355,127454,452227,0,274039,134954,155488,0,2004
106342392,sierra vista hospital,1/1/2004,12/31/2004,366,audited,excl. ind. audit,sacramento,02,0311,investor,psychiatric,comparable,,(702)631-2000,8001 bruceville road,sacramento,95823-2329,nancy purtell,ceo,,ardent healthcare corporation,terry w. woolery,,0,05-4087,hsc34087g,,72,72,72,7856,763,0,1293,1964,236,7989,0,274,20375,848,85,0,131,268,35,1391,0,26,2784,0,72,0,0,0,0,0,20375,0,0,0,0,0,2784,0,0,0,0,77.3,77.3,7.3,7.3,0,0,0,1718,58,0,0,170,126,4273,0,27,6372,0,0,0,0,0,0,0,0,0,0,0,0,23851302,10398080,0,13453222,22070,12536337,938955,29134,11295,0,0,956794,20399685,2255620,1195997,8380283,825519,0,1396252,2079749,268821,8309544,0,287859,21548027,752930,39095,0,0,74320,56271,1297741,0,82918,2303275,4076163,190088,0,476740,-38702,773099,100540,3956409,446964,0,224009,0,192770,0,0,0,0,5043280,674526,0,903372,1380970,216823,5179761,0,54490,0,0,0,3496,0,0,4568305,472609,618300,0,0,0,0,1729876,1107405,3057192,982650,4961957,2267238,958164,479314,753457,1795125,114695,26905,345828,443635,390019,2501067,0,2729791,0,0,0,5230858,4699974,0,0,530884,5230858,184389,2367590,-213950,2133912,308730,2974854,245063,0,0,0,0,0,0,3503276,129,25,256348,23605,279953,16,0,26491,140270,38599,13130,0,11581,11101,3928,8498,2750,136281,10791,2361,0,41040,32565,33310,0,147413,11951,2618,0,44319,35566,38086,0,2004
106400524,sierra vista regional medical center,1/1/2004,12/31/2004,366,audited,excl. ind. audit,san luis obispo,08,0801,investor,general,comparable,,(808)546-7600,1010 murray street,san luis obispo,93405,gary stokes,ceo,www.sierravistaregional.com,tenet healthcare corporation,remedios h. maglaya,tenet healthcare corporation,0,05-0506,hsc30506f,zzt30500f,200,160,160,10373,649,4735,897,307,838,11915,232,325,30271,2142,113,932,57,73,163,2931,43,96,6550,200,0,0,0,0,0,30271,0,0,0,0,0,6550,0,0,0,0,0,41.4,51.7,4.6,4.6,6,2196,1024,34668,179,7464,490,381,2120,54966,64,3124,103456,22399,788,0,80220,0,9,370619,197992,2645,2455,850,368,653398262,542435479,0,110962783,904709,107447547,4419945,57534,74851,0,0,4402628,155310350,16152544,481935368,183581076,12435055,60199593,10819917,4981134,13255886,192195566,3253480,5606974,486328681,55007216,1159254,11815373,810041,1816926,3756146,83628170,245874,8830581,167069581,210909781,12190987,65906965,10585658,0,5458574,10333993,204250594,12312672,0,4955957,-62370,5592668,0,0,0,0,27678511,1403322,4348629,1043781,1339486,6348836,66235622,365658,2198938,0,0,0,0,0,0,21196764,6250519,45276254,0,0,0,0,10861513,8095399,11429789,4337309,32421078,13379297,3408089,9079857,23481570,16151786,4053897,582941,1775920,0,3113112,151519402,0,60877099,95548,336526,2971248,215799823,12499162,0,0,203300661,215799823,0,55254033,-35451100,50247805,27500825,86442426,25565327,0,0,0,0,0,127438013,0,583,207,1142402,180386,1322788,299,0,84272,276679,362815,1932,66501,205033,17348,20024,106139,1659,416280,64351,386095,0,105763,85056,84857,0,477888,77627,453919,0,121073,96437,95844,0,2004
106560525,simi valley hosp & hlth svcs - sycamore,1/1/2004,12/31/2004,366,audited,excl. ind. audit,ventura,10,0813,non-profit,general,comparable,,(805)955-6000,2975 north sycamore drive,simi valley,93065-1201,larry pugh,cfo,www.simivalleyhospital.com,adventist health systems inc.,lindy sauls,clark koortbojian & associates inc.,0,05-0236,hsc30236f,zzt30236f,185,185,185,15355,715,4806,0,0,271,14829,520,963,37459,2569,120,804,0,0,45,2478,108,140,6264,96,32,0,13,44,0,21783,6636,0,2260,6780,0,4769,882,0,177,436,0,55.3,55.3,6,5.3,10,1240,605,16946,732,5233,0,0,505,21050,292,2527,47285,27873,0,12929,7912,0,6,147976,193813,1270,2480,418,188,301488136,227003764,0,74484372,785915,83153458,-7883171,765007,1380,0,0,-7119544,71244651,28266663,201976822,103601857,3456703,26527492,0,0,1215543,61922857,1731459,4621423,203077334,19980845,2302832,12159816,0,0,841497,57550542,808794,4766476,98410802,95369509,4303072,34738419,0,0,0,1390379,79518080,8139417,0,2683462,-143209,1004635,0,0,0,0,24152417,1313836,2881780,0,0,616368,37334526,0,8185445,0,0,116002,0,0,0,18146999,5520150,26076956,0,0,0,0,12448597,3846207,11626387,5488162,36175128,8401775,601601,6282270,9837260,11566947,3203465,1656894,991522,1169530,3267066,16713596,1559309,23687137,15320323,9238830,760437,67279632,28576509,1775702,55786837,-18859416,67279632,120909,54623759,-40276892,39405305,30250365,78202262,54515125,0,0,0,57889865,2103028,9134458,59405262,745,307,1530214,115987,1646201,133,0,81994,258381,427695,50522,163019,343632,74654,38063,84464,7790,556547,126946,381068,0,160902,129816,174935,0,583001,136848,417857,0,173268,143404,191823,0,2004
106491267,sonoma developmental center,7/1/2003,6/30/2004,366,audited,incl. ind. audit,sonoma,03,0403,state,specialty,state,,(707)938-6000,p.o. box 1400,eldridge,95431,loretta vlaardingerbrock,executive director,,state of california,gale nagato,dept of developmental services,0,05-0547,,,1413,1413,805,886,0,291632,0,0,4,0,0,3360,295882,0,0,49,0,0,0,0,0,0,49,13,0,0,0,1400,0,1414,0,0,0,294468,0,0,0,0,0,49,0,57.2,57.2,6038.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167088562,12108083,0,154980479,0,167088562,-12108083,12108083,0,0,0,0,149018156,0,18070406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87371,0,248725,0,0,0,56,0,0,0,0,0,11771931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
106491076,sonoma valley hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,sonoma,03,0403,district,general,comparable,,(707)935-5000,347 andrieux st.,sonoma,95476-6811,robert p. kowal,president/ceo ,www.svh.com,sonoma valley healthcare district,kathleen roualdes,sonoma valley health care district,0,05-0900,,,83,83,48,8613,0,1448,0,157,1558,61,0,44,11881,1272,0,301,0,47,468,20,0,6,2114,56,0,0,0,27,0,6676,0,0,0,5205,0,1696,0,0,0,418,0,39.1,39.1,5.6,3.9,4,525,244,32106,0,5472,0,510,33259,1449,0,3947,76743,9699,0,8712,58042,43,3,69258,119918,609,1297,185,60,93931987,63462516,772605,31242076,218595,32843654,-1382983,2406439,299030,0,0,724426,20867387,6085586,66979014,31954190,0,5503306,0,735962,9219760,300290,0,141682,47855190,16985569,0,2794960,0,370342,23275859,1018699,0,1631368,46076797,34531134,0,6455555,0,0,1034740,18711724,1318991,357152,0,658944,0,394276,0,0,0,772605,14235505,0,1813514,0,67676,13646796,766902,0,711683,0,0,128483,234060,1991224,0,4963920,2745683,11854617,174448,282292,0,0,6343215,1760053,3306617,1412809,13547951,4881679,431035,2747594,4473010,2919482,1312671,232227,361416,604653,1331936,8070456,6375067,4686462,57908,1435581,0,20625474,8249361,0,7044873,5331240,20625474,712267,13072088,-9278842,18980719,10716401,30646462,25960000,0,250022,7540000,7790022,745149,0,0,272,81,548781,68570,617351,39,0,38205,110661,93487,13941,62198,115846,49836,14350,45273,4984,118803,57719,174992,0,108571,39411,49285,0,131551,66669,195275,0,122709,44764,56383,0,2004
