fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106070904,doctors medical ctr - san pablo/pinole,1/1/2005,12/31/2005,365,audited,incl. ind. audit,contra costa,05,0413,district,general,comparable,,(510)970-5000,2000 vale road,san pablo,94806,irwin hansen,ceo,www.doctorsmedicalcenter.org,west contra costa healthcare district,joseph f. lapid,nathan consulting group,0,05-0079,hsc00079i,,247,247,247,17097,2661,8993,1457,0,815,4412,532,539,36506,2962,717,1672,420,0,214,1136,253,235,7609,233,0,14,0,0,0,34154,0,2352,0,0,0,7159,0,450,0,0,0,40.5,40.5,4.8,4.8,12,1344,679,38027,8640,15240,12292,0,4571,49289,456,12412,140927,45061,23736,0,58268,0,6,423648,456912,4411,2594,611,125,832678544,713879240,0,118799304,1463584,144584733,-24321845,9283072,913207,0,0,-15951980,150692768,64121822,617863954,250215283,44995730,127253545,21960994,0,13822431,78638729,18574181,11435128,566896021,79068829,18306147,26285661,22845104,0,8110374,77084174,1047898,33034336,265782523,282666120,53806595,139180702,11345592,0,0,18945104,143851648,8043859,0,24258238,0,31781382,0,0,0,0,46617992,9495282,9722345,33460506,0,2987701,11871255,0,4644223,0,0,0,276609,8393941,0,33920407,8447011,49757372,0,0,0,0,18400680,5656389,24169003,4233871,59945704,22702038,3457973,3136291,23879447,19782057,3969308,881650,825800,1607788,4396677,42083456,0,41089675,9306672,40981,0,92520784,22111277,11384,38916993,31481130,92520784,5718089,68542865,-44687781,32484396,31366934,75935522,34845847,0,411995,39228678,40402588,1485595,0,0,816,248,1433086,281893,1714979,308,0,188859,396387,424274,38415,52627,235875,43998,35706,107,16838,417278,123937,367991,0,267737,126526,129617,0,484105,135475,494502,0,308584,142554,149759,0,2005
106440755,dominican santa cruz hospital - soquel,7/1/2004,6/30/2005,365,audited,excl. ind. audit,santa cruz,08,0703,non-profit,general,comparable,,(831)462-7700,1555 soquel dr,santa cruz,95065-1705,julie hyer,president/ceo,www.dominicanhospital.org,catholic healthcare west,sheryl samonte,toyon associates  inc.,0,05-0242,hsc00242f,,379,282,282,33262,3874,4673,6781,2271,16711,0,193,628,68393,6071,767,869,1258,428,3644,0,43,146,13226,294,28,0,20,37,0,45612,7810,0,4933,10038,0,10846,1194,0,376,810,0,49.4,66.40000000000001,5.2,4.7,25,1931,875,41929,6821,5189,14855,2904,60491,0,717,11044,143950,37468,9034,16610,85607,0,7,515298,116772,3574,1198,823,287,794585930,591334986,0,203250944,1816537,195603350,9464131,11029196,4891458,0,0,15601869,215936668,32322258,546327004,280027831,38443055,31446029,58739686,17737065,184812738,0,1738706,6426299,619371409,53906112,8694787,3730330,20356647,3013114,75731758,0,1253963,8527810,175214521,267856812,35809289,33424195,60085458,0,14913925,148104793,0,14838951,0,8780714,-279053,7799902,0,0,0,0,64339283,10563799,692764,17027463,4888211,104981079,0,-176560,934905,0,1753704,0,4791465,0,0,55437892,13951114,60438064,0,0,0,0,26952593,7378278,24029894,7415515,78913837,41898323,3695533,8552551,26677998,16882388,6957967,1562580,1543056,1466877,7452240,47618766,73070126,44347656,2082291,5684397,0,172803236,30596228,2867690,20560719,118778599,172803236,3789350,131172302,-95159841,84045948,47964421,140167953,95820297,22199031,0,0,22199031,1638312,0,0,1165,407,2152601,370701,2523302,422,0,94810,488921,621573,55031,169093,339151,223071,61869,65822,33260,706788,191359,470340,0,394709,132312,242518,14575,835651,219737,560610,0,453854,153854,283212,16384,2005
106240853,dos palos memorial hospital,7/1/2004,6/30/2005,365,audited,excl. ind. audit,merced,06,0517,non-profit,general,comparable,small/rural,(209)392-6121,2118 marguerite st,dos palos,93620-2339,sandy ferry,administrator,,dos palos memorial hosptal  inc.,virginia lapid,nathan consulting group,0,05-0497,hsc30497i,,29,29,27,347,0,8278,0,0,35,0,0,418,9078,10,0,16,0,0,1,0,0,2,29,2,0,0,0,27,0,0,0,0,0,9078,0,0,0,0,0,29,0,85.8,85.8,313,0,0,0,0,825,0,3369,0,0,801,0,0,276,5271,0,4514,0,757,0,0,0,0,0,0,0,0,3061570,1013826,0,2047744,12322,2033522,26544,3435,0,0,0,29979,1815600,954088,291882,125917,0,1679840,0,0,12624,0,0,83600,1901981,174956,0,753322,0,0,48673,0,0,182638,1159589,133405,0,801993,0,0,0,30103,0,48325,0,0,0,0,0,0,0,0,167468,0,1631169,0,0,31194,0,0,217913,0,0,0,0,0,0,695587,293918,119672,0,0,0,0,398233,154866,233451,137795,943789,362352,163720,27238,194759,93304,58398,5585,48247,32290,103840,285968,0,827779,0,12301,0,1126048,443084,0,331321,351643,1126048,59738,307819,-240098,33105,532925,1736717,908938,0,0,25849,364171,32850,0,0,42,20,81892,7190,89082,8,0,10809,90,2205,9743,30583,10205,16607,0,0,1650,40868,5573,1412,0,17192,8719,8128,0,44526,6051,1562,0,18542,9550,8851,0,2005
106190243,downey regional medical center,7/1/2004,6/30/2005,365,audited,incl. ind. audit,los angeles,11,0921,non-profit,general,comparable,,(562)904-5000,11500 brookshire ave,downey,90241-4917,allen korneff,president/ceo,www.drmci.org,downey regional medical center,emy de la cruz,downey regional medical center,0,05-0393,hsc30393f,zzt30393f,199,193,193,19103,6961,5465,434,0,8363,1980,34,1837,44177,3681,2175,1518,191,0,2715,739,9,446,11474,199,0,0,0,0,0,44177,0,0,0,0,0,11474,0,0,0,0,0,60.8,62.7,3.9,3.9,17,2094,1205,28745,0,17785,728,0,37898,21084,251,14466,120957,46240,0,9422,66816,0,11,279439,221634,2085,4236,1004,392,514105092,421514988,18575364,111165468,278115,125764113,-14320530,8550745,168262,0,0,-5938047,76642625,35438120,402024347,149285057,70738473,45680733,3710363,0,91781886,7863572,222193,12903670,382185947,37960724,0,20484411,790972,0,48850819,16758783,119738,6953698,131919145,139585720,70738473,53326694,4501335,0,0,118867003,24622355,9531477,0,341931,0,0,12323580,502928,0,5748856,44137797,12323580,11189149,502928,0,17956183,5748856,0,19306975,0,0,1349892,814309,0,0,24082151,6571995,47628750,0,0,0,1436201,15063254,6640208,15953784,8387770,51806377,11621554,2990965,6690665,22888749,14695247,5458195,306728,2892706,2522727,3890200,31792602,40506653,28788963,5680853,37240050,0,144009121,42493318,3706403,39460575,58348825,144009121,0,50061319,-31588773,5220110,62377298,124718689,95929726,0,0,0,60176575,20716000,25645514,0,892,280,1587021,268287,1855308,374,27,133198,396035,474596,22052,85516,276501,143078,56045,0,0,386834,116757,466252,56045,284688,143770,132675,0,464442,138322,536163,56583,339447,165073,155278,0,2005
106196168,earl & lorraine miller childrens hosp,7/1/2004,6/30/2005,365,audited,incl. ind. audit,los angeles,11,0933,non-profit,childrens,comparable,,(562)933-2000,2801 atlantic avenue,long beach,90806-1734,byron schweigert,ceo,,memorial health services,eddie arvayo,miller children's hospital,2,05-3309,hsc30727f,hsp30727f,281,281,211,530,117,32037,10384,18,21223,8665,377,743,74094,165,35,8546,3208,4,1771,1818,100,224,15871,281,0,0,0,0,0,74094,0,0,0,0,0,15871,0,0,0,0,0,72.2,72.2,4.7,4.7,48,12335,5396,1934,747,19238,16585,49,14085,30787,425,2131,85981,26328,15462,0,44360,362,9,656815,268442,8506,3377,4191,1938,482392979,279205476,620900,203808403,5230809,216662210,-7622998,15971524,5498502,0,0,2850024,176848109,23622534,281922336,5982035,1124605,167238767,45015523,258430,121749292,52275943,2409108,4219899,400273602,2366658,236399,14946981,16381111,62439,12013883,33766159,494248,1851499,82119377,6336247,1152272,110753278,47284360,-5910564,191042,91228146,16390639,4079965,0,6275589,0,1424502,37049,389667,0,194184,2012446,245781,73999565,14473177,129827,42535029,69845647,0,566931,0,0,5260063,896954,0,0,47833144,11352043,81344295,310390,129094,0,4305049,29758319,6327761,31405679,3896436,81718893,27686340,6715551,20156666,40004570,22429149,7271646,2257334,1247531,283017,6891513,34419644,0,36325870,10648487,0,0,81394001,165664852,11672666,0,-95943517,81394001,1500,87870966,-58703821,38467062,61510226,120975438,84649568,0,0,0,0,0,0,145275845,1549,511,3236645,296695,3533340,775,53,196609,812032,866093,77742,118747,662989,37236,153126,222193,89878,954598,225876,998961,36811,353354,172505,467318,27222,1035041,243563,1097788,39948,382711,191266,512699,30324,2005
106190256,east los angeles doctor's hospital,1/1/2005,12/31/2005,365,audited,excl. ind. audit,los angeles,11,0925,investor,general,comparable,,(213)268-6514,4060 whittier blvd,los angeles,90023-2526,araceli longergan,ceo,,healthplus+,catherine matsuda,healthquest consulting,0,05-0641,hsc30641f,,127,127,127,6654,146,15761,1883,0,377,586,572,1087,27066,977,21,1904,457,0,74,115,118,223,3889,102,0,0,0,25,0,18062,0,0,0,9004,0,3866,0,0,0,23,0,58.4,58.4,7,4.7,8,2403,810,1119,94,2092,2397,0,423,707,95,2783,9710,12549,0,0,986,1912,6,57884,42847,1011,972,467,344,162362074,124527322,2113179,39947931,96966,39440231,604666,677,0,0,0,605343,41370267,8010554,112981253,33475364,996189,74215996,9697530,0,2395085,3341837,3654707,6932707,134709415,5362469,159259,7741915,5781026,0,1115195,1743578,189661,5559556,27652659,37054763,1010170,63687063,13268156,-5721525,0,2381975,3458058,3845468,0,5543194,0,0,4226,2064575,0,44378,1626622,149504,22293547,4274975,0,1128305,1671735,0,8803243,0,0,0,677,0,0,11661244,2241894,10270499,1242565,0,0,0,4353526,1568978,5038043,3063482,17616260,4405228,638616,1651593,4569337,5374922,1155811,378523,101098,1423882,2124961,10912787,0,5693160,248965,0,0,16854912,15246428,0,10310524,-8702040,16854912,340545,26570544,-20616123,3409634,4665545,10430924,4737764,0,0,0,10476148,165624,0,7666413,346,142,675840,70179,746019,146,0,66896,113130,182853,41094,71674,110273,64603,0,18563,6754,265335,40545,141898,0,99187,41725,87150,0,295319,42297,156527,0,108680,47963,95233,0,2005
106190328,east valley hospital medical center,1/1/2005,12/31/2005,365,audited,incl. ind. audit,los angeles,11,0915,investor,general,comparable,,(626)852-5000,150 w. route 66,glendora,91740-6207,c. joseph chang,ceo,,c. joseph chang,linda reitz,east valley hospital medical center,0,05-0205,hsc30205i,zzt40205i,128,118,118,10736,1701,4442,453,0,187,460,18,642,18639,1342,326,786,124,0,56,116,3,204,2957,107,21,0,0,0,0,12681,5958,0,0,0,0,2185,772,0,0,0,0,39.9,43.3,6.3,6.3,10,1231,474,5027,438,1532,1933,0,461,3314,32,2184,14921,8791,0,0,6312,0,3,53913,102676,870,1315,251,214,100375233,74769926,0,25605307,506162,27397483,-1286014,0,0,0,0,-1286014,21678353,3513704,75183176,31625702,5014640,26159341,2720146,0,768866,2295832,77576,2756395,71418498,6878686,1001149,3320246,2905224,0,2229668,11210890,31453,1379419,28956735,24581342,3970651,20696572,5070885,-1223341,0,2291184,11675620,3543051,0,3769583,-314,394693,0,0,0,0,13923046,2045138,6345802,554485,0,707350,1831102,314,198070,0,0,0,0,0,0,7627884,1864311,8815796,0,0,0,0,3129605,1133561,2872868,1953458,12712257,3257741,0,2044288,3987040,1920128,347098,649307,827216,702089,950319,7708797,0,6133452,0,91219,0,13933468,10206503,0,5617267,-1890302,13933468,714354,6224093,-1188853,17039,0,7224881,1091429,5625636,165961,0,5791597,174330,0,0,273,130,543707,43757,587464,186,0,48626,71670,156780,25496,87478,78916,53409,2378,16367,2587,216861,38851,118372,12,77879,39789,51943,0,234011,41215,129030,12,84428,42400,56368,0,2005
106320859,eastern plumas health care,7/1/2004,6/30/2005,365,audited,incl. ind. audit,plumas,01,0217,district,general,comparable,small/rural,(530)832-6500,500 first avenue,portola,96122-9406,charles guenther,administrator,www.ephc.org,eastern plumas health care,jeri nelson,eastern plumas hospital district,0,05-1300,,zzr00556g,76,76,76,1993,10,20266,0,28,101,150,0,2937,25485,359,3,124,0,14,4,77,0,38,619,10,0,0,0,66,0,1660,0,0,0,23825,0,498,0,0,0,121,0,91.90000000000001,91.90000000000001,41.2,3.3,0,0,0,10282,30,5698,5,656,3501,4645,0,8759,33576,3413,27858,2531,0,0,1,2755,8955,19,71,0,0,33844286,14898270,0,18946016,73192,19841928,-822720,919690,0,0,0,96970,8960658,9102180,15781448,5788546,16795,6267633,0,141004,324277,762766,0,844341,14145362,8599140,62713,2373442,1872,412511,2337278,4281250,0,1630718,19698924,7944334,59515,2847651,2775,0,362925,432622,1678455,1267566,0,109881,0,192546,0,0,0,0,6443352,19993,5793424,-903,190590,2228933,3365561,0,905066,0,0,389167,11113,435353,0,3542068,5597086,3609780,0,0,0,0,3115663,1214800,1682344,1080187,8485997,2692632,2208162,926736,1900283,587937,938347,62353,223512,528378,1287591,5142197,508103,9979515,181713,0,41940,15853468,2960082,0,8229303,4664083,15853468,645129,6053868,-2439139,9129735,7604627,17704430,7724915,4890802,3427162,0,8967964,738661,0,0,204,65,398112,44702,442814,49,0,30146,44524,44393,27694,62366,96330,67883,6471,9212,9093,121056,83527,49253,0,83461,36981,23834,0,132592,93189,54509,0,94293,41187,27044,0,2005
106010805,eden medical center,1/1/2005,12/31/2005,365,audited,incl. ind. audit,alameda,05,0421,non-profit,general,comparable,,(510)727-2700,20103 lake chabot road,castro valley,94546-5341,george bischalaney,president/ceo,www.orthohospital.org,eden medical center,abelardo nunez,,2,05-0488,hsc00488g,zzr00488g,356,356,356,43044,7065,7521,2245,0,686,14024,1368,6901,82854,7253,1583,1554,657,0,160,3886,196,1097,16386,217,23,0,31,85,0,57634,3038,0,5768,16414,0,14324,482,0,415,1165,0,63.8,63.8,5.1,4.4,11,2154,852,38721,9516,10144,11883,0,3568,48780,2963,18372,143947,58201,0,0,89851,0,12,661346,269192,3571,3181,1062,260,866539190,638169697,0,228369493,3681536,238815694,-6764665,1545546,1012992,0,0,-6232111,252968601,98233009,515337580,313386255,62937924,56066982,13047220,0,9138016,127609512,19133331,65443024,666762264,57950798,13640116,13892150,9955079,0,4386778,65669988,6048944,28233073,199776926,295118098,60573230,61567518,20286902,0,0,9278009,103434288,25221576,0,25182275,0,37507801,0,0,0,0,76218955,16004810,8391614,2715397,0,4246785,89845212,0,30946720,0,0,0,240781,0,0,64738664,13448143,61986953,0,0,0,0,35056583,8940548,35205057,19439746,89945879,42911405,5895461,13958344,27786849,25905200,11902356,2176646,1444278,2222519,14666757,49517924,0,69445991,1216307,642065,2580805,123403092,12309704,4316818,64671617,42104953,123403092,0,69100400,-32145016,74456999,32289607,119329566,49883575,0,0,64671617,64671617,0,0,0,1329,469,2520035,434788,2954823,468,0,184648,516756,717093,74907,183601,411663,191794,49464,155234,34875,888877,184462,618107,0,441292,128419,258878,0,1019995,207648,769776,0,512247,149969,295188,0,2005
106331168,eisenhower medical center,7/1/2004,6/30/2005,365,audited,incl. ind. audit,riverside,12,1105,non-profit,general,comparable,,(760)340-3911,39000 bob hope drive,rancho mirage,92270-3221,g. aubrey serfling,ceo,www.emc.org,eisenhower memorial hospital,oliver younggren,eisenhower memorial hospital,0,05-0573,hsc30573f,,253,253,241,47830,6408,2022,525,347,1849,13179,19,1426,73605,9261,2230,327,139,68,473,3778,4,340,16620,253,0,0,0,0,0,73605,0,0,0,0,0,16620,0,0,0,0,0,79.7,79.7,4.4,4.4,0,0,0,154621,4620,3977,2542,266,8281,65505,42,14048,253902,43033,7332,0,210575,0,14,888441,279400,7731,3246,0,0,1182223023,938900895,0,243322128,8051869,267353561,-15979564,29432196,6224872,0,0,7227760,186110893,41234285,954877845,555637338,82634806,19669342,6040387,3032021,26847812,173904290,209417,15518139,883493552,154029129,18310645,6754870,3776474,730726,9856091,87210298,75580,17985658,298729471,588311883,80716167,23356509,8773912,0,3713246,24006710,170587415,15535052,0,284997,0,23615004,0,0,0,0,118319719,19941920,2875206,1042949,18994,11411408,81833366,0,7878566,0,0,16531429,7266262,0,0,35770077,11421892,117714507,0,0,0,0,35645407,11782743,34200587,20818348,76678981,45216618,0,13580101,66839184,20789662,21675724,3770702,3389519,7173624,8239446,88767763,117503202,235962462,13565874,14374635,2546542,472720478,62317079,0,185764542,224638857,472720478,15535534,78953618,-35105884,234044884,136732583,400260911,164298449,0,0,152775000,188474542,2710000,0,59691,1661,389,3124072,433136,3557208,351,0,233127,916452,654593,15459,138256,552922,296052,215439,77733,24039,710669,187146,952939,0,595479,297605,380234,0,819869,214101,1091159,0,662872,338036,431171,0,2005
106430763,el camino hospital,7/1/2004,6/30/2005,365,audited,excl. ind. audit,santa clara,07,0429,non-profit,general,comparable,,(650)940-7300,2500 grant road,mountain view,94042,lee domanico,ceo,www.elcaminohospital.org,el camino hospital district,carrie yee,el camino hospital,0,05-0308,hsc30308h,hsp30308h,395,334,334,25950,5894,12398,521,0,24251,11038,0,1836,81888,4315,1353,482,150,0,6625,3099,0,318,16342,310,25,0,0,60,0,58711,5958,0,0,17219,0,15593,733,0,0,16,0,56.8,67.2,5,4,36,10004,4026,84352,19066,8790,5423,0,95071,28117,0,12324,253143,38099,0,0,127675,0,12,606386,116345,4112,1580,3120,1391,962993369,683253574,0,279739795,8234371,261027178,26946988,18198580,0,0,0,45145568,226246608,37713839,699032922,240515165,61855622,34848332,5026172,0,203286774,91169952,0,15441348,652143365,131756482,30595789,10156220,3555773,0,89256722,37108215,0,8420803,310850004,299577316,65761535,40722837,7763842,0,0,170084260,75990049,11455510,0,0,0,11898225,0,0,0,0,68040935,25916681,3497628,705014,0,121755602,51376418,0,8447517,0,0,0,10158815,0,0,63749715,7849226,98116055,0,0,0,0,47149033,9635062,31275456,3252631,105036896,45616123,1934603,9647587,43591993,23870250,19682046,3201372,980984,0,7465324,64300249,203437038,144500094,0,9417650,0,421655031,48923078,18828594,0,353903359,421655031,6127676,172828137,-122505363,164712994,93988181,300100519,155600425,0,0,0,0,0,0,0,1547,535,2888700,382879,3271579,512,0,154422,508083,918162,86323,109000,718461,339646,0,31027,23576,1019404,115558,943702,0,457412,186658,165966,0,1173457,130585,1061857,0,502552,209029,194099,0,2005
106130699,el centro regional medical center,7/1/2004,6/30/2005,365,audited,incl. ind. audit,imperial,14,1424,city/county,general,comparable,,(619)339-7100,1415 ross avenue,el centro,92243-4306,david green,ceo,www.ecrmc.org,city of el centro  ,carlos jimenez,phm  inc.,4,05-0045,,,165,165,165,14237,0,8090,31,1501,1362,808,735,1459,28223,2949,0,2394,9,326,393,257,216,429,6973,165,0,0,0,0,0,28223,0,0,0,0,0,6973,0,0,0,0,0,46.9,46.9,4,4,19,2140,1197,28813,0,47586,64,8496,21856,6673,4822,11526,129836,37577,36490,0,57245,0,4,167167,175340,1269,2634,1300,569,203161910,133648589,0,69513321,969777,69242724,1240374,762786,0,0,0,2003160,44206981,20266165,138688764,61102626,0,35028665,178577,6647478,6026270,3832892,3007286,6085976,121909770,23252888,0,23919183,47678,4718283,7888579,12323530,3510001,5591998,81252140,55430536,0,36144865,156451,-5946536,9261189,4823625,10591222,9751158,0,11986359,0,1449720,0,0,0,0,28924978,0,23299903,50348,2104572,9091224,5565200,0,477096,4152056,0,229874,455451,0,0,11717830,6600572,24177802,0,0,0,0,11076588,2773106,7917843,4978983,28565366,7070290,1617545,3150737,11519026,6244896,3507452,1766510,343091,2025820,3431991,22390253,17291602,46885114,3013725,0,0,89580694,13815253,0,37678801,38086640,89580694,8968851,28032398,-17927830,48790722,25039917,79743092,32857978,0,3076172,36882647,39958819,2280018,0,0,707,264,1352601,163014,1515615,59,0,116133,231387,271289,49039,228860,288693,116340,5451,14134,31275,359321,169718,347930,0,225643,103855,146134,0,411845,191496,384270,0,246999,115856,165149,0,2005
106094002,el dorado county mental health-phf,7/1/2004,6/30/2005,365,audited,incl. ind. audit,el dorado,02,0304,city/county,psychiatric,phf,,(530)621-6210,935-b spring street,placerville,95667-4543,barry wasserman  ,interim director,,county of el dorado,matthew lepore,el dorado co dept of mental hlth,0,,,,15,10,10,0,0,1499,0,916,531,0,0,0,2946,0,0,196,0,128,102,0,0,0,426,0,15,0,0,0,0,0,2946,0,0,0,0,0,426,0,0,0,0,53.8,80.7,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688905,0,0,1688905,0,1688905,0,0,0,0,0,0,1688905,0,0,0,0,859358,0,525131,304416,0,0,0,1688905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859358,0,525131,304416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
106500867,emanuel medical center,2/1/2004,1/31/2005,366,audited,incl. ind. audit,stanislaus,06,0516,non-profit,general,comparable,,(209)667-4200,825 delbon avenue,turlock,95380-2016,john sigsbury,president,www.emanuelmed.org,emanuel medical center,amy peterson,emanuel medical center,0,05-0179,hsc00179f,zzr00179f,341,332,330,19688,8340,36717,709,21,139,12590,0,21522,99726,2779,1450,2100,211,5,34,4540,0,429,11548,151,0,0,0,145,45,39436,0,0,0,48638,11652,10841,0,0,0,692,15,79.90000000000001,82.09999999999999,8.6,3.6,8,3969,2122,28885,2161,19790,5071,71,2896,39229,0,7263,105366,50198,0,12247,39665,0,7,285887,284838,4439,5856,1881,546,510585891,403262767,0,107323124,1801884,108766168,358840,7028861,2066026,0,0,5321675,97360780,58807884,354417227,106475038,50631426,46981086,4402372,216889,781496,97907585,0,17646637,325042529,44115729,9266563,24469774,6472793,178046,3369559,83593457,0,14077441,185543362,119674901,50054435,56296682,9376789,0,39794,2565463,147383417,12875805,0,4051100,0,944381,0,0,0,0,30915866,9843554,15154178,1498376,355118,1585158,34106857,0,13864017,0,0,9665,4478817,0,0,30330762,7745817,35586592,0,0,0,441613,13809259,2576441,13450622,4825062,46370531,18821825,2084338,5925417,18129547,5061291,4217529,931126,1530641,1362003,4331920,22612147,92033667,32649060,4755524,4841326,0,156891724,18964452,0,64741300,73185972,156891724,586441,68690788,-49784830,47208798,33593122,85012730,52363670,1587575,709362,64415945,66712882,1971582,0,0,1093,444,2117822,240787,2358609,85,0,138036,288241,469497,119539,336828,328673,207141,150493,51067,28307,802706,154320,469726,10960,374031,97400,208679,0,897341,168012,521128,12037,415478,111355,233258,0,2005
106190280,encino tarzana rgnl mc - encino,1/1/2005,12/31/2005,365,audited,excl. ind. audit,los angeles,11,0905,investor,general,comparable,,(818)995-5000,16237 ventura blvd,encino,91436,dale surowitz,ceo,www.tenethealth.com,tenet healthcare corporation,sandy buranathawon,tenet healthcare corporation,0,05-0158,hsc31408i,hsp41408i,151,151,151,19842,1397,9911,365,0,189,4189,127,578,36598,2682,226,211,88,0,34,733,35,60,4069,84,14,0,25,28,0,19265,2851,0,4529,9953,0,3460,242,0,349,18,0,66.40000000000001,66.40000000000001,9,6.6,0,0,0,8226,707,1050,1178,0,454,7955,120,1941,21631,11843,0,0,10035,0,8,156060,187392,1134,2055,0,0,419243039,366579816,4666484,57329707,402803,67774649,-10042139,124403,339988,0,0,-10257724,71432889,7854508,339955642,193731139,14098969,74227693,3961067,0,1646839,48538083,1255321,5563555,343022666,22877604,4299088,3198372,3164895,0,2246356,36362276,206315,3865467,76220373,188451250,15617786,70764133,10085135,0,0,3203817,67479960,4057738,0,1676678,0,5243319,0,4666484,0,0,28157493,2780271,6449350,1704851,0,689378,16162500,0,1385864,0,2430277,0,0,0,0,17214554,2093522,23706222,0,0,0,225431,9097449,2862676,7078271,5496524,23953667,8614949,173237,3841383,13577977,9579717,1105415,4582697,534762,0,1810845,10154477,0,8029452,17104,100605,1615449,19917087,18100001,0,0,1817086,19917087,3874,34191241,-25341844,5520029,12355661,19764556,11735104,0,0,0,0,0,0,5430089,454,183,900930,101426,1002356,673,9,63715,217368,212061,56320,111532,128741,47789,4407,57091,1906,391006,31595,225559,0,152604,36649,63517,0,433015,36363,252471,0,168223,41289,70995,0,2005
