OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_1,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OR_MIN_IP,SURG_OP,OR_MIN_OP,AMB_SURG_PROG,OR_TOTL,OR_OP_ONLY,OR_IP_AND_OP,OR_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_NONURGENT_CPT_99281_TOTL_VIS,EMS_NONURGENT_CPT_99281_ADM_VIS,EMS_URGENT_CPT_99282_TOTL_VIS,EMS_URGENT_CPT_99282_ADM_VIS,EMS_MODER_CPT_99283_TOTL_VIS,EMS_MODER_CPT_99283_ADM_VIS,EMS_SEVERE_CPT_99284_TOTL_VIS,EMS_SEVERE_CPT_99284_ADM_VIS,EMS_CRITICAL_CPT_99285_TOTL_VIS,EMS_CRITICAL_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA_Name,MSSA_Designt_Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106484028,TELECARE SOLANO PSYCHIATRIC HEALTH FACILITY,1/1/03,12/31/03,Licensed,,"January 1, 1996",Solano,03 - North Bay,Psychiatric Health Facility,Investor - Corporation,Telecare Corpation,Psychiatric,NO,16,2101 COURAGE DRIVE,FAIRFIELD,94533,707-435-2130-2136,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,463,4178,5840,0,0,0,0,0,0,0,0,16,463,4178,5840,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202b,61,138,10,Fairfield,Urban,No,No,No,1,0,1 - 49,0
106190784,TEMPLE COMMUNITY HOSPITAL,1/1/03,12/31/03,Licensed,,"January 1, 1946",Los Angeles,11 - Los Angeles,General Acute Care,Investor - Corporation,temple hospital corporation,General Medical / Surgical,NO,170,235 NORTH HOOVER STREET,LOS ANGELES,90004,213-382-7252-201,0,0,0,0,0,0,0,No,138,3552,19634,50370,0,0,0,0,0,0,0,0,6,55,0,1000,2190,6,56,0,1001,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3663,21635,54750,0,0,0,0,0,0,0,0,20,5,3889,7300,0,0,0,0,170,3668,25524,62050,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,182485,3459,191855,Yes,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2e,98,159,31,Country Club Park/Koreatown/Mid-City East,Urban,No,No,No,1,0,150 - 199,0
106010782,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,1/1/03,12/31/03,Licensed,,"December 18, 1960",Alameda,05 - East Bay,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),"Adolescent Treatment Centers, Inc.",Chemical Dependency (Alcohol/Drug),NO,50,390 FORTIETH STREET,OAKLAND,94609,510-653-5040,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,283,14426,18250,0,0,0,0,0,0,0,0,0,0,0,0,50,283,14426,18250,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2b,67,142,9,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,Urban,No,No,No,1,0,50 - 99,0
106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,1/1/03,12/31/03,Licensed,,"February 25, 1983",Los Angeles,11 - Los Angeles,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),"Behavioral Health Services, Inc.",Chemical Dependency (Alcohol/Drug),NO,63,1775 CHESTNUT STREET,LONG BEACH,90813,562-599-8444-299,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1058,19647,22995,0,0,0,0,0,0,0,0,0,0,0,0,63,1058,19647,22995,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2jjj,108,160,37,Long Beach West Central,Urban,No,No,No,1,0,50 - 99,0
106190422,TORRANCE MEMORIAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"March 29, 1971",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,377,3330 WEST LOMITA BOULEVARD,TORRANCE,90505-5073,310-325-9110-2264,0,0,0,0,0,0,0,No,231,15644,51580,84315,28,3924,10861,10220,20,856,1707,7300,24,587,1150,8216,8760,6,0,0,0,2190,0,0,0,0,0,8,170,46,2193,2920,20,315,352,6928,7300,0,0,0,0,337,21496,81485,123005,0,0,0,0,0,0,0,0,40,1354,12802,14600,0,0,0,0,377,22850,94287,137605,0,0,0,CV SURG,2,0,0,178,134,178,134,223,2,0,0,0,0,830,511,711,183,1541,694,2,717,131,4,1,97,979,4058,298,68,1,1,0,2518,1457,83,9076,7238,2021580,10023,537360,Yes,8,0,8,0,Basic,Basic,0,0,0,1,0,0,206,0,19546,28,0,0,24169,422,12633,8742,56554,9192,20,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,78.2aaaa,106,161,36,Harbor Gateway South/Lomita/Torrance East Central,Urban,No,No,No,1,56554,300 - 499,27
106370780,TRI-CITY MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"July 11, 1961",San Diego,14 - San Diego/Imperial,General Acute Care,District,,General Medical / Surgical,NO,397,4002 VISTA WAY,OCEANSIDE,92056,760-940-3030,0,0,0,0,0,0,0,No,272,11939,47800,99280,38,3400,7189,13870,0,0,0,0,14,191,997,3140,5110,14,201,926,3135,5110,0,0,0,0,0,0,0,0,0,0,20,312,15,4197,7300,10,171,1857,3650,368,16214,67318,134320,0,0,0,0,29,627,6286,10585,0,0,0,0,0,0,0,0,397,16841,73604,144905,0,0,0,CV SURG,2,0,0,229,3,229,3,184,2,0,0,0,0,584,266,434,65,1018,331,205,286,45,0,0,44,580,3193,170,22,1,0,1,2422,771,0,5002,7181,615318,7217,344520,Yes,12,0,12,0,Basic,Basic,0,0,0,1,0,0,3492,7,10222,28,11010,377,14313,3882,6055,3398,45092,7692,30,2516,4556,1,72,90,30,12,57,15,37,57,57,29,54,251,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,156d,126,171,49,Oceanside East/San Marcos West/Vista,Urban,No,No,No,1,45092,300 - 499,0
106190159,TRI-CITY REGIONAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"January 28, 1972",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Gardens Regional Hospital and Medica Center,General Medical / Surgical,NO,137,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,562-860-0401-361,0,0,0,0,0,0,0,No,109,2621,10972,42725,10,0,0,710,0,20,54,0,13,134,385,1521,4745,5,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2775,12547,50005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2775,12547,50005,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,163440,1484,49182,Yes,5,0,5,0,Standby,Standby,0,0,1,0,0,0,950,250,2361,450,1519,387,662,115,152,90,5644,1292,8,0,26,1,265,510,171,321,185,58,178,152,215,22,56,221,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,78.2n,109,160,39,Cerritos/Hawaiian Gardens,Urban,No,No,No,1,5644,100 - 149,0
106531059,TRINITY HOSPITAL,1/1/03,12/31/03,Licensed,,"July 1, 1953",Trinity,01 - Northern California,General Acute Care,City and/or County,,General Medical / Surgical,NO,65,410 NORTH TAYLOR STREET,WEAVERVILLE,96093,530-623-5541,0,0,0,0,0,0,0,No,39,339,1315,14235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,339,1315,14235,0,0,0,0,0,0,0,0,26,16,9164,9490,0,0,0,0,65,355,10479,23725,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,53,6926,215,13073,Yes,1,0,1,0,Standby,Standby,0,0,1,0,0,0,895,0,4035,0,0,0,0,0,82,0,5012,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,224,54,137,2,Douglas City/Lewiston/Trinity Center/Weaverville,Frontier,No,No,No,1,5012,50 - 99,0
106551061,TUOLUMNE GENERAL HOSPITAL,1/1/03,12/31/03,Licensed,,"July 1, 1953",Tuolumne,06 - North San Joaquin,General Acute Care,City and/or County,Tuolumne County,General Medical / Surgical,NO,79,101 EAST HOSPITAL ROAD,SONORA,95370,209-532-7100,1,0,0,1,0,0,0,No,33,988,4018,10353,0,0,0,0,0,0,0,0,4,109,194,746,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1097,4764,11813,0,0,0,0,0,542,3554,3008,42,42,13903,14202,0,0,0,0,79,1681,22221,29023,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,39387,1041,37440,No,6,0,6,0,Basic,Basic,0,0,0,1,0,0,135,0,3815,4,4926,10,2476,368,906,490,12258,872,6,64,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,234.2,78,147,19,Columbia/Jamestown/Sonora,Rural,No,No,No,1,12258,50 - 99,0
106301357,TUSTIN HOSPITAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"May 6, 1970",Orange,13 - Orange,General Acute Care,Investor - Corporation,Pacific Health Corporation,General Medical / Surgical,NO,177,14662 NEWPORT AVENUE,TUSTIN,92680,714-838-9600,0,0,0,0,0,0,0,No,120,1779,5061,43800,0,0,0,0,0,0,0,0,15,276,0,791,5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2055,5852,49275,0,0,0,0,0,0,0,0,42,28,3559,15330,0,0,0,0,177,2083,9411,64605,0,0,22,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,83211,1050,94151,No,5,0,0,5,Basic,Basic,0,0,0,1,0,0,38,0,775,0,1476,0,596,0,200,0,3085,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,116h,123,166,48,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,No,No,No,1,3085,150 - 199,0
106400548,TWIN CITIES COMMUNITY HOSPITAL,1/1/03,12/31/03,Licensed,,"February 7, 1977",San Luis Obispo,08 - Mid-Coast,General Acute Care,Investor - Corporation,Tenet Healthcare Corporation,General Medical / Surgical,NO,84,1100 LAS TABLAS ROAD,TEMPLETON,93465,805-434-3500,0,0,0,0,0,0,0,No,72,4186,17513,26280,4,665,1507,1460,0,0,0,0,8,214,428,1786,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,5065,20806,30660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,5065,20806,30660,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,156,28,84,0,240,28,41,28,0,0,0,0,69,622,56,2,0,0,0,0,165,457,1280,1732,134520,1905,79260,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,12129,5,13938,486,3822,1184,1950,1216,241,176,32080,3067,15,0,549,1,8,3,0,0,4,0,0,0,5,0,6,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,170,86,148,22,Atascadero/Templeton,Rural,No,No,No,1,32080,50 - 99,0
106190796,UCLA MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"July 1, 1955",Los Angeles,11 - Los Angeles,General Acute Care,University of California,UCLA Healthcare,General Medical / Surgical,YES,670,10833 LECONTE AVENUE,LOS ANGELES,90095,310-794-6130,0,0,0,0,0,0,0,No,432,20235,104508,157545,38,1891,5878,13870,78,3517,18228,28470,70,486,4354,25026,25550,10,114,502,3554,3650,8,111,497,2837,2920,0,0,0,0,0,23,340,88,6657,8395,11,207,3086,4015,670,26901,169774,244415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,26901,169774,244415,0,0,0,CV SURG,4,190,105,373,360,563,465,117,5,228,108,126,22,1052,1031,1011,122,2417,1283,210,205,121,36,71,0,1283,1817,140,32,0,0,0,0,498,1319,3594,11882,2712297,17135,1111337,Yes,40,17,23,0,Comprehensive,Comprehensive,0,0,0,0,1,1,6166,42,11185,113,8341,335,6021,1668,9477,7419,41190,9577,29,0,1314,1,223,212,158,82,142,106,160,125,44,129,51,175,1607,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41190,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,78.2w,100,156,30,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,No,No,No,0,0,500+,640
106190930,UCLA NEUROPSYCHIATRIC HOSPITAL,1/1/03,12/31/03,Licensed,,"November 1, 1957",Los Angeles,11 - Los Angeles,Acute Psychiatric,University of California,University of California,Psychiatric,NO,136,760 WESTWOOD PLAZA,LOS ANGELES,90024-1759,310-825-6962,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2528,25327,49640,0,0,0,0,0,0,0,0,136,2528,25327,49640,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2d,111,157,38,City Terrace East/East Los Angeles,Urban,No,No,No,1,0,100 - 149,0
106374141,UCSD/LA JOLLA - THORNTON HOSPITAL,1/1/03,12/31/03,Licensed,,"July 20, 1993",San Diego,14 - San Diego/Imperial,General Acute Care,University of California,The Regents of the University of California,General Medical / Surgical,NO,119,9300 CAMPUS POINT DRIVE,LA JOLLA,92037,858-657-7000,0,0,0,0,0,0,0,No,107,4834,22029,37823,0,0,0,0,0,0,0,0,12,83,0,3094,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4917,25123,42203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4917,25123,42203,0,0,0,CV SURG,2,0,0,192,146,192,146,70,1,0,0,0,0,118,62,402,124,520,186,17,103,50,0,0,0,186,0,0,0,0,0,0,0,0,0,0,2489,574586,1555,165585,No,7,0,7,0,Basic,Basic,0,0,0,1,0,0,8818,0,139,1,3411,12,6736,1381,822,714,19926,2108,11,8997,403,1,76,95,132,37,79,65,26,28,12,26,70,83,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,161r,128,172,,Crown Point/Del Mar/La Jolla/Pacific Beach,Urban,No,No,No,1,19926,100 - 149,16
106381154,UCSF MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"January 1, 1917",San Francisco,04 - West Bay,General Acute Care,University of California,Regents of the University of California,General Medical / Surgical,YES,547,505 PARNASSUS AVENUE,SAN FRANCISCO,94122,415-353-2733,0,0,0,0,0,0,0,No,312,17182,89956,113880,29,2070,7251,10585,75,3308,18075,27375,64,821,3655,19477,23360,16,236,960,5450,5840,0,0,0,0,0,0,0,0,0,0,51,816,115,14751,18615,0,0,0,0,547,24433,154960,199655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,24433,154960,199655,0,0,0,CV SURG,3,310,71,219,47,529,118,169,4,104,74,363,340,645,213,654,506,1766,1133,239,314,78,55,0,444,1133,1789,260,77,0,0,0,0,493,1296,3406,1013,2625440,6985,629993,Yes,28,6,22,0,Basic,Basic,0,0,0,1,0,0,480,0,3467,0,13753,0,8980,212,7552,7552,34232,7764,30,3947,933,1,97,141,156,137,89,144,104,104,115,119,86,125,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,162g,65,141,12,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,No,No,No,1,34232,500+,3
106380895,UCSF MEDICAL CENTER AT MOUNT ZION,1/1/03,12/31/03,Licensed,,"January 1, 1946",San Francisco,04 - West Bay,General Acute Care,University of California,Regents of the University of California,General Medical / Surgical,YES,141,1600 DIVISADERO STREET,SAN FRANCISCO,94115,415-353-2733,0,0,0,0,0,0,0,No,141,1003,3873,49540,0,0,0,0,0,0,0,0,0,15,163,404,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1018,4277,51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1018,4277,51465,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,244968,3612,437222,No,9,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162h,66,136,8,Laurel Heights/Ocean Beach North/Richmond/Sutro Heights,Urban,No,No,No,1,0,100 - 149,0
106231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,1/1/03,12/31/03,Licensed,,"March 3, 1980",Mendocino,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Adventist Health,General Medical / Surgical,NO,78,275 HOSPITAL DRIVE,UKIAH,95482,707-463-7585-1602,0,0,0,0,0,0,0,No,46,3112,11110,16790,16,882,1737,5840,0,0,0,0,6,151,308,1065,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,7,142,3650,0,0,0,0,78,4170,14054,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4170,14054,28470,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,29,27,53,13,82,40,40,0,0,0,0,0,40,799,38,5,1,0,1,618,181,0,1341,1674,159785,3199,158546,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,3488,0,9659,11,5030,40,2752,103,2080,2007,23009,2161,13,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,93.1,54,135,1,Ukiah,Rural,No,No,No,1,23009,50 - 99,0
