OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106400480,FRENCH HOSPITAL MEDICAL CENTER,1/1/06,12/31/06,Open,9/26/72,9/26/72,San Luis Obispo,08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,112,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,805-542-6300,0,0,0,0,0,0,0,No,75,3287,11224,27375,8,762,1951,2920,6,0,0,2190,8,321,598,2117,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4370,15292,35405,0,0,0,0,15,0,0,5475,0,0,0,0,0,0,0,0,112,4370,15292,40880,0,0,0,CV SURG,1,0,0,159,0,159,0,159,1,0,0,0,0,276,146,367,194,643,340,146,310,33,0,0,0,490,789,6,2,No,0,0,0,163,626,1507,1386,203190,2521,184945,Yes,7,0,7,0,Basic,Basic,0,0,0,1,0,0,1059,3,3426,10,5990,107,2168,1421,348,291,12991,1832,11,0,65,1,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,172,33,15,23,San Luis Obispo,Rural,No,No,No,1,12991,100 - 149,1
106104089,FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY,1/1/06,12/31/06,Open,10/7/96,10/7/96,Fresno,09 - Central,Psychiatric Health Facility,City and/or County,,Psychiatric,NO,16,4411 E. KINGS CANYON ROAD,FRESNO,93702,555-453-4260-4044,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,841,5840,5840,0,0,0,0,0,0,0,0,16,841,5840,5840,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,35d,31,16,20,Fresno East Central,Urban,No,No,No,1,0,1 - 49,0
106105029,FRESNO HEART HOSPITAL,1/1/06,12/31/06,Open,10/9/03,,Fresno,09 - Central,General Acute Care,Investor - Limited Liability Company,,General Medical / Surgical,NO,57,15 E. Audubon Drive,FRESNO,93720,559-433-8000,0,0,0,0,0,0,0,No,48,2862,6585,17520,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63,333,1149,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2925,7734,20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2925,7734,20916,0,0,0,CV SURG,3,0,0,295,17,295,17,208,3,0,0,0,0,336,763,987,165,1323,928,258,374,29,0,0,267,928,0,0,0,No,0,0,0,0,0,0,1496,218016,228,15553,Yes,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,35a,29,14,19,Fresno Northwest,Urban,No,No,No,1,0,50 - 99,0
106104047,FRESNO SURGERY CENTER,1/1/06,12/31/06,Open,2/23/93,2/23/93,Fresno,09 - Central,General Acute Care,Investor - Limited Liability Company,Cirrus Health Corporation,General Medical / Surgical,NO,20,6125 NORTH FRESNO STREET,FRESNO,93710,559-431-8000,0,0,0,0,0,0,0,No,20,1084,2026,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1084,2026,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1084,2026,7300,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1084,148333,3322,183064,Yes,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,35f,29,14,19,Fresno North Central,Urban,No,No,No,1,0,1 - 49,0
106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,1/1/06,12/31/06,Open,1/7/58,1/7/58,Orange,13 - Orange,General Acute Care,Investor - Corporation,Tenet Healthcare Corporation,General Medical / Surgical,NO,167,12601 GARDEN GROVE BLVD.,GARDEN GROVE,92643-1959,714-741-3369,0,0,0,0,0,0,0,No,108,3634,14741,39420,35,3188,6311,12775,0,0,0,0,12,349,0,3397,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,163,0,1731,4380,0,0,0,0,167,7334,26180,60955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,7334,26180,60955,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,141,11,No,0,0,0,1091,2056,6991,1328,117191,2709,196390,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,0,5959,15,11267,84,4302,508,2274,656,2440,1274,26242,2537,12,0,487,1,19,19,29,16,11,57,213,12,21,27,17,13,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,116r,69,34,47,Garden Grove North/Stanton,Urban,No,No,No,1,26242,150 - 199,0
106190315,GARFIELD MEDICAL CENTER,1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Partnership,AHMC,General Medical / Surgical,NO,210,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,626-307-2100,0,0,0,0,0,0,0,No,106,7218,37284,38690,34,4087,10968,12410,0,0,0,0,14,303,593,3310,5110,8,127,989,1959,2920,0,0,0,0,0,0,0,0,0,0,20,331,142,4996,7300,28,399,6013,10220,210,12465,64530,76650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,12465,64530,76650,0,0,0,CV SURG,0,0,0,141,4,141,4,123,2,0,0,0,0,344,137,560,224,904,361,54,274,29,0,0,0,361,3922,214,42,No,0,0,0,1622,2300,8627,2090,311879,3408,286769,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,2519,7,6523,50,3097,304,4242,1820,4770,3443,21151,5624,21,0,657,1,396,367,381,129,67,71,61,34,51,35,42,105,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2qqq,49,24,29,Rosemead/San Gabriel South/South El Monte West/Temple City West,Urban,No,No,No,1,21151,200 - 299,4
106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,1/1/06,12/31/06,Open,7/2/74,7/2/74,Los Angeles,11 - Los Angeles,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),,Psychiatric,NO,55,1891 EFFIE STREET,LOS ANGELES,90026,323-644-2000-216,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,798,12739,20075,0,0,0,0,0,0,0,0,55,798,12739,20075,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,78.2a,45,22,31,Echo Park/Hollywood North Central/Silverlake South,Urban,No,No,No,1,0,50 - 99,0
106120981,"GENERAL HOSPITAL, THE",1/1/06,12/31/06,Open,7/1/53,7/1/53,Humboldt,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),ST JOSEPH HEALTH SYSTEM,General Medical / Surgical,NO,74,2200 HARRISON AVENUE,EUREKA,95501,707-445-5111,0,0,0,0,0,0,0,No,40,0,0,14600,8,0,0,2920,0,0,0,0,8,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1095,15,228,2892,5475,74,228,2892,27010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,228,2892,27010,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,5509,229166,Yes,7,7,0,0,0,0,0,1,0,0,0,0,321,1,8371,24,6153,34,14,3,1,1,14860,63,8,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,1,Arcata/Eureka,Rural,No,No,No,1,14860,50 - 99,0
106270777,GEORGE L MEE MEMORIAL HOSPITAL,1/1/06,12/31/06,Open,9/12/62,9/12/62,Monterey,08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,68,300 CANAL STREET,KING CITY,93930,831-385-6000,0,0,0,0,0,0,0,No,37,1721,12205,13505,8,0,1623,2920,0,0,0,0,4,206,26,359,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1927,14187,17885,0,0,0,0,0,0,0,0,16,41,5840,5840,3,67,186,1095,68,2035,20213,24820,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,18,0,No,0,0,0,190,460,1642,477,32012,464,15979,Yes,5,1,3,1,Basic,Basic,0,0,0,1,0,0,2103,13,3759,35,1533,125,1013,316,600,324,9008,813,6,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,YES,744,672,744,720,744,720,744,744,720,744,720,744,105,28,12,17,King City/San Lucas,Rural,No,No,No,1,9008,50 - 99,0
106190323,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Adventist Health,General Medical / Surgical,NO,448,1509 EAST WILSON TERRACE,GLENDALE,91206,818-409-8000,0,0,0,0,0,0,0,No,256,10699,52989,93440,30,2666,7732,10950,0,0,0,0,10,122,693,3243,3650,10,245,712,3150,3650,0,0,0,0,0,0,0,0,0,0,14,185,5,3936,5110,28,498,6281,10220,348,14415,77331,127020,0,0,0,0,60,1696,20527,21900,40,840,11472,14600,0,0,0,0,448,16951,109330,163520,0,0,0,CV SURG,3,0,0,128,37,128,37,140,3,0,0,0,0,568,647,838,0,1406,647,22,567,66,0,5,90,771,2602,184,26,No,0,0,0,961,1641,5288,3124,445020,4481,320940,Yes,10,0,10,0,Basic,Basic,0,0,0,1,0,0,2376,4,4231,31,8277,466,7636,1484,10166,7032,32686,9017,27,0,286,1,303,262,212,62,52,32,102,49,11,16,12,28,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2ee,43,21,29,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,Urban,No,No,No,1,32686,300 - 499,21
106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,334,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,818-502-1900-1242,0,0,0,0,0,0,0,No,180,11234,42107,65700,24,2753,4939,8760,0,0,0,0,12,386,656,3394,4380,12,386,643,3276,4380,0,0,0,0,0,0,0,0,0,0,13,361,0,3686,4745,14,269,3489,5110,255,15389,60891,93075,0,0,0,0,49,932,10582,17885,30,809,8155,10950,0,0,0,0,334,17130,79628,121910,0,0,0,CV SURG,2,0,0,157,13,157,13,148,4,0,0,0,0,1343,570,368,156,1711,726,178,648,70,0,0,184,1117,1682,76,14,No,0,0,0,548,1134,3128,2676,373983,3846,231604,No,10,0,10,0,Basic,Basic,0,0,0,1,0,0,5258,0,6505,0,12125,5549,4505,1046,3498,188,31891,6783,15,0,983,1,247,279,252,76,60,49,67,68,53,64,65,174,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2ee,43,21,29,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,Urban,No,No,No,1,31891,300 - 499,37
106110889,GLENN MEDICAL CENTER,1/1/06,12/31/06,Open,7/1/53,7/1/53,Glenn,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Glenn Medical Center Inc.,General Medical / Surgical,NO,49,1133 WEST SYCAMORE STREET,WILLOWS,95988,530-934-1800-1881,0,0,0,0,0,0,0,No,49,330,852,17885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,330,852,17885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,330,852,17885,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,84,6165,Yes,1,1,0,0,Standby,Standby,0,0,1,0,0,1,61,0,396,0,3009,0,1674,0,381,0,5521,0,5,61,102,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5521,,,744,672,744,720,744,720,744,744,720,744,720,744,37,2,4,2,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,No,No,No,0,0,1 - 49,0
106420483,GOLETA VALLEY COTTAGE HOSPITAL,1/1/06,12/31/06,Open,7/13/64,7/13/64,Santa Barbara,10 - Santa Barbara/Ventura,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,122,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,805-967-3411,0,0,0,0,0,0,0,No,46,1224,3255,16790,10,301,792,3650,0,0,0,0,11,273,0,837,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1798,4884,24455,0,0,0,0,0,0,0,0,55,19,11465,20075,0,0,0,0,122,1817,16349,44530,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,3,0,Yes,0,1,237,62,0,674,1056,145198,932,58203,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,1,356,0,2360,0,7645,12,5639,277,1478,380,17478,669,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17478,,YES,744,672,744,720,744,720,744,744,720,744,720,744,181a,35,19,23,Goleta South/Isla Vista/Santa Barbara South,Urban,No,No,No,0,0,100 - 149,0
106150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,1/1/06,12/31/06,Open,5/10/60,5/10/60,Kern,09 - Central,General Acute Care,District,,General Medical / Surgical,NO,124,901 OLIVE DRIVE,BAKERSFIELD,93308,661-215-7500,0,0,0,0,0,0,0,No,39,1702,11507,14235,0,0,0,0,0,0,0,0,4,9,4,125,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1711,11632,15695,0,0,0,6188,81,520,4617,23377,0,0,0,0,0,0,0,0,124,2231,16249,45260,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,314,19901,267,15363,No,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,0,0,0,0,0,0,0,0,0,0,0,0,66a,32,18,22,Bakersfield Northeast/Oildale,Urban,No,No,No,1,0,100 - 149,0
106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,408,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,213-977-2121,0,0,0,0,0,0,0,No,235,10317,45038,85775,31,4826,10658,11315,0,0,0,0,58,397,1888,7703,21170,10,517,857,2638,3650,0,0,0,0,0,0,0,0,0,0,23,578,114,7828,8395,23,551,5984,8395,380,17186,79849,138700,0,0,0,0,0,0,0,0,28,935,7823,10220,0,0,0,0,408,18121,87672,148920,0,0,0,CV SURG,2,0,0,136,28,136,28,164,4,0,0,0,0,1684,1480,561,111,2245,1591,213,599,120,33,0,585,1591,5047,200,49,No,0,0,0,1508,3539,9388,4004,651287,5446,309178,Yes,18,3,15,0,Basic,Basic,0,0,0,1,0,0,7290,5,6072,12,5234,22,7181,3083,2062,1676,27839,4798,12,2158,2366,1,366,324,322,91,103,109,81,77,64,64,64,64,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2ffff,46,22,34,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,No,No,No,1,27839,300 - 499,41
106430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,1/1/06,12/31/06,Open,9/21/65,9/21/65,Santa Clara,07 - Santa Clara,General Acute Care,Investor - Corporation,HCA,General Medical / Surgical,NO,359,2425 SAMARITAN DRIVE,SAN JOSE,95124,408-559-2011,0,0,0,0,0,0,0,No,152,11705,40775,54130,69,2994,8701,26460,17,1117,2884,6280,22,281,951,4357,8030,21,442,714,3561,7665,0,0,0,0,0,0,0,0,0,0,51,508,195,11953,18615,0,0,0,0,332,17047,72231,121180,0,207,548,0,0,0,0,0,27,0,0,9855,0,0,0,0,359,17254,72779,131035,207,549,0,CV SURG,7,0,0,211,49,211,49,183,3,0,0,0,0,1903,1971,875,208,2778,2179,210,1718,125,0,39,87,2179,3324,362,73,No,0,0,0,1361,1963,7414,4702,654599,4336,335933,Yes,14,0,14,0,Basic,Basic,0,0,0,1,0,0,11850,38,15953,182,6914,1649,4232,3445,2023,1859,40972,7173,25,0,0,1,20,35,9,10,20,9,21,18,16,16,16,27,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,183m,24,11,15,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,No,No,No,1,40972,300 - 499,0
106190352,GREATER EL MONTE COMMUNITY HOSPITAL,1/1/06,12/31/06,Open,7/1/74,7/1/74,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Limited Liability Company,Alhambra Hospital Medical Center Inc.,General Medical / Surgical,NO,117,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,626-579-7777,0,0,0,0,0,0,0,No,59,1922,9861,21535,19,778,1924,6935,16,709,1930,5840,5,135,0,767,1825,5,134,0,767,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,3678,15249,37960,0,0,0,0,0,0,0,0,13,0,4707,4745,0,0,0,0,117,3678,19956,42705,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,28,4,No,0,0,0,236,507,1589,760,37991,600,19758,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,5155,101,1006,99,8280,1669,752,299,36,12,15229,2180,9,5155,1073,1,191,108,106,24,16,19,23,24,27,36,70,73,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2yyy,49,30,32,Bassett/Industry West/La Puente,Urban,No,No,No,1,15229,100 - 149,0
